codigo_ipress,anio,mes,servicios_d,servicios_con_camas_validas,suma_total_camas_d,max_total_camas_d,CA_CAMAS,estado_calidad_a,diferencia_suma_total_camas_d,diferencia_pct_suma_total_camas_d,diferencia_max_total_camas_d,diferencia_pct_max_total_camas_d
00013591,2020,5,12,12,252.0,70.0,486.0,UNICA,-234.0,-48.148148148148145,-416.0,-85.59670781893004
00013591,2020,6,8,8,161.0,39.0,411.0,UNICA,-250.0,-60.82725060827251,-372.0,-90.51094890510949
00013591,2020,7,8,8,250.0,104.0,411.0,UNICA,-161.0,-39.17274939172749,-307.0,-74.69586374695864
00013591,2020,8,11,11,340.0,104.0,411.0,UNICA,-71.0,-17.27493917274939,-307.0,-74.69586374695864
00013591,2020,9,10,10,252.0,104.0,411.0,UNICA,-159.0,-38.68613138686132,-307.0,-74.69586374695864
00013591,2020,10,10,10,217.0,74.0,411.0,UNICA,-194.0,-47.201946472019465,-337.0,-81.99513381995133
00013591,2020,11,12,12,214.0,74.0,411.0,UNICA,-197.0,-47.93187347931874,-337.0,-81.99513381995133
00013591,2020,12,12,12,273.0,104.0,411.0,UNICA,-138.0,-33.57664233576642,-307.0,-74.69586374695864
00013591,2021,1,12,12,273.0,104.0,411.0,UNICA,-138.0,-33.57664233576642,-307.0,-74.69586374695864
00013591,2021,2,12,12,328.0,95.0,411.0,UNICA,-83.0,-20.194647201946474,-316.0,-76.88564476885644
00013591,2021,3,12,12,328.0,95.0,411.0,UNICA,-83.0,-20.194647201946474,-316.0,-76.88564476885644
00013591,2021,4,11,11,233.0,84.0,411.0,UNICA,-178.0,-43.30900243309003,-327.0,-79.56204379562044
00013591,2021,5,12,12,342.0,95.0,411.0,UNICA,-69.0,-16.78832116788321,-316.0,-76.88564476885644
00013591,2021,6,12,12,330.0,95.0,411.0,UNICA,-81.0,-19.708029197080293,-316.0,-76.88564476885644
00013591,2021,7,12,12,330.0,95.0,411.0,UNICA,-81.0,-19.708029197080293,-316.0,-76.88564476885644
00013591,2021,8,11,11,310.0,95.0,411.0,UNICA,-101.0,-24.574209245742093,-316.0,-76.88564476885644
00013591,2021,9,14,14,285.0,64.0,411.0,UNICA,-126.0,-30.656934306569344,-347.0,-84.42822384428223
00013591,2021,10,14,14,277.0,64.0,411.0,UNICA,-134.0,-32.60340632603406,-347.0,-84.42822384428223
00013591,2021,11,14,14,277.0,64.0,411.0,UNICA,-134.0,-32.60340632603406,-347.0,-84.42822384428223
00013591,2021,12,11,11,186.0,45.0,411.0,UNICA,-225.0,-54.74452554744526,-366.0,-89.05109489051095
00013591,2022,1,11,11,260.0,56.0,411.0,UNICA,-151.0,-36.73965936739659,-355.0,-86.37469586374696
00013591,2022,2,13,13,336.0,95.0,411.0,UNICA,-75.0,-18.248175182481752,-316.0,-76.88564476885644
00013591,2022,3,13,13,283.0,73.0,411.0,UNICA,-128.0,-31.143552311435524,-338.0,-82.23844282238443
00013591,2022,4,13,13,310.0,76.0,411.0,UNICA,-101.0,-24.574209245742093,-335.0,-81.50851581508516
00013591,2022,5,13,13,298.0,76.0,298.0,UNICA,0.0,0.0,-222.0,-74.49664429530202
00013591,2022,6,13,13,305.0,77.0,411.0,UNICA,-106.0,-25.790754257907544,-334.0,-81.26520681265207
00013591,2022,7,13,13,314.0,72.0,411.0,UNICA,-97.0,-23.600973236009732,-339.0,-82.48175182481752
00013591,2022,8,13,13,303.0,77.0,411.0,UNICA,-108.0,-26.277372262773724,-334.0,-81.26520681265207
00013591,2022,9,13,13,294.0,62.0,411.0,UNICA,-117.0,-28.467153284671532,-349.0,-84.91484184914842
00013591,2022,10,13,13,309.0,77.0,411.0,UNICA,-102.0,-24.817518248175183,-334.0,-81.26520681265207
00013591,2022,11,13,13,301.0,77.0,411.0,UNICA,-110.0,-26.763990267639905,-334.0,-81.26520681265207
00013591,2022,12,13,13,322.0,94.0,411.0,UNICA,-89.0,-21.654501216545015,-317.0,-77.12895377128953
00013591,2023,1,20,20,313.0,64.0,406.0,UNICA,-93.0,-22.906403940886698,-342.0,-84.23645320197043
00013591,2023,2,21,21,334.0,64.0,341.0,UNICA,-7.0,-2.0527859237536656,-277.0,-81.23167155425219
00013591,2023,3,21,21,337.0,70.0,384.0,UNICA,-47.0,-12.239583333333332,-314.0,-81.77083333333334
00013591,2023,4,20,20,357.0,70.0,318.0,UNICA,39.0,12.264150943396226,-248.0,-77.9874213836478
00013591,2023,5,19,19,327.0,74.0,331.0,UNICA,-4.0,-1.2084592145015105,-257.0,-77.64350453172206
00013591,2023,6,19,19,329.0,79.0,331.0,UNICA,-2.0,-0.6042296072507553,-252.0,-76.13293051359517
00013591,2023,7,19,19,336.0,80.0,331.0,UNICA,5.0,1.5105740181268883,-251.0,-75.83081570996978
00013591,2023,8,19,19,332.0,80.0,327.0,UNICA,5.0,1.529051987767584,-247.0,-75.53516819571865
00013591,2023,9,20,20,332.0,80.0,313.0,UNICA,19.0,6.070287539936102,-233.0,-74.4408945686901
00013591,2023,10,20,20,332.0,80.0,321.0,UNICA,11.0,3.4267912772585665,-241.0,-75.0778816199377
00013591,2023,11,20,20,339.0,80.0,337.0,UNICA,2.0,0.5934718100890208,-257.0,-76.26112759643917
00013591,2023,12,13,13,273.0,80.0,354.0,UNICA,-81.0,-22.88135593220339,-274.0,-77.40112994350282
00013591,2024,1,13,13,331.0,95.0,354.0,UNICA,-23.0,-6.497175141242938,-259.0,-73.1638418079096
00013591,2024,2,21,21,336.0,86.0,330.0,UNICA,6.0,1.8181818181818181,-244.0,-73.93939393939394
00013591,2024,3,21,21,343.0,86.0,343.0,UNICA,0.0,0.0,-257.0,-74.9271137026239
00013591,2024,4,21,21,355.0,98.0,438.0,UNICA,-83.0,-18.949771689497716,-340.0,-77.6255707762557
00013591,2024,5,21,21,355.0,98.0,355.0,UNICA,0.0,0.0,-257.0,-72.3943661971831
00013591,2024,6,21,21,359.0,98.0,355.0,UNICA,4.0,1.1267605633802817,-257.0,-72.3943661971831
00013591,2024,7,21,21,355.0,98.0,355.0,UNICA,0.0,0.0,-257.0,-72.3943661971831
00013591,2024,8,21,21,355.0,98.0,355.0,UNICA,0.0,0.0,-257.0,-72.3943661971831
00013591,2024,9,21,21,355.0,98.0,355.0,UNICA,0.0,0.0,-257.0,-72.3943661971831
00013591,2024,10,21,21,355.0,98.0,355.0,UNICA,0.0,0.0,-257.0,-72.3943661971831
00013591,2024,11,21,21,355.0,98.0,355.0,UNICA,0.0,0.0,-257.0,-72.3943661971831
00013591,2024,12,20,20,352.0,98.0,355.0,UNICA,-3.0,-0.8450704225352111,-257.0,-72.3943661971831
00013591,2025,1,20,20,352.0,98.0,355.0,UNICA,-3.0,-0.8450704225352111,-257.0,-72.3943661971831
00013591,2025,2,21,21,386.0,104.0,386.0,UNICA,0.0,0.0,-282.0,-73.05699481865285
00013591,2025,3,14,14,300.0,104.0,358.0,UNICA,-58.0,-16.201117318435752,-254.0,-70.94972067039106
00013591,2025,4,15,15,294.0,86.0,348.0,UNICA,-54.0,-15.517241379310345,-262.0,-75.28735632183908
00013591,2025,5,22,22,386.0,86.0,373.0,UNICA,13.0,3.485254691689008,-287.0,-76.94369973190348
00013591,2025,6,22,22,386.0,86.0,383.0,UNICA,3.0,0.7832898172323759,-297.0,-77.54569190600522
00013591,2025,7,23,23,392.0,86.0,360.0,UNICA,32.0,8.88888888888889,-274.0,-76.11111111111111
00013591,2025,8,23,23,392.0,86.0,342.0,UNICA,50.0,14.619883040935672,-256.0,-74.85380116959064
00013591,2025,9,23,23,380.0,74.0,380.0,UNICA,0.0,0.0,-306.0,-80.52631578947368
00013591,2025,10,22,22,374.0,74.0,384.0,UNICA,-10.0,-2.604166666666667,-310.0,-80.72916666666666
00013591,2025,11,22,22,368.0,86.0,368.0,UNICA,0.0,0.0,-282.0,-76.63043478260869
00013591,2025,12,2,2,23.0,20.0,356.0,UNICA,-333.0,-93.53932584269663,-336.0,-94.3820224719101
00013591,2026,1,22,22,368.0,86.0,356.0,UNICA,12.0,3.3707865168539324,-270.0,-75.84269662921348
00013591,2026,2,24,24,373.0,76.0,373.0,UNICA,0.0,0.0,-297.0,-79.62466487935657
00013591,2026,3,24,24,396.0,76.0,396.0,UNICA,0.0,0.0,-320.0,-80.8080808080808
00013914,2023,8,1,1,1.0,1.0,4.0,UNICA,-3.0,-75.0,-3.0,-75.0
00013914,2023,9,1,1,1.0,1.0,4.0,UNICA,-3.0,-75.0,-3.0,-75.0
00013914,2023,10,1,1,2.0,2.0,4.0,UNICA,-2.0,-50.0,-2.0,-50.0
00013914,2023,11,1,1,2.0,2.0,4.0,UNICA,-2.0,-50.0,-2.0,-50.0
00013914,2023,12,1,1,2.0,2.0,4.0,UNICA,-2.0,-50.0,-2.0,-50.0
00013914,2024,1,1,1,3.0,3.0,4.0,UNICA,-1.0,-25.0,-1.0,-25.0
00013914,2024,2,1,1,3.0,3.0,4.0,UNICA,-1.0,-25.0,-1.0,-25.0
00013914,2024,3,1,1,3.0,3.0,4.0,UNICA,-1.0,-25.0,-1.0,-25.0
00013914,2024,4,1,1,3.0,3.0,4.0,UNICA,-1.0,-25.0,-1.0,-25.0
00013914,2024,7,1,1,2.0,2.0,4.0,UNICA,-2.0,-50.0,-2.0,-50.0
00013914,2024,8,1,1,1.0,1.0,4.0,UNICA,-3.0,-75.0,-3.0,-75.0
00013914,2024,10,1,1,3.0,3.0,4.0,UNICA,-1.0,-25.0,-1.0,-25.0
00013914,2025,2,1,1,4.0,4.0,4.0,UNICA,0.0,0.0,0.0,0.0
00013914,2025,3,1,1,3.0,3.0,4.0,UNICA,-1.0,-25.0,-1.0,-25.0
00013914,2025,4,1,1,3.0,3.0,4.0,UNICA,-1.0,-25.0,-1.0,-25.0
00013914,2025,5,1,1,1.0,1.0,4.0,UNICA,-3.0,-75.0,-3.0,-75.0
00014718,2015,10,1,1,1129.0,1129.0,46.0,UNICA,1083.0,2354.3478260869565,1083.0,2354.3478260869565
00014718,2016,2,1,1,46.0,46.0,46.0,UNICA,0.0,0.0,0.0,0.0
00014718,2016,4,1,1,43.0,43.0,46.0,UNICA,-3.0,-6.521739130434782,-3.0,-6.521739130434782
00014718,2016,5,1,1,43.0,43.0,43.0,UNICA,0.0,0.0,0.0,0.0
00014718,2016,7,1,1,46.0,46.0,45.0,UNICA,1.0,2.2222222222222223,1.0,2.2222222222222223
00014718,2016,11,1,1,43.0,43.0,43.0,UNICA,0.0,0.0,0.0,0.0
00014718,2016,12,1,1,43.0,43.0,43.0,UNICA,0.0,0.0,0.0,0.0
00014718,2017,3,1,1,40.0,40.0,43.0,UNICA,-3.0,-6.976744186046512,-3.0,-6.976744186046512
00014718,2017,4,1,1,40.0,40.0,43.0,UNICA,-3.0,-6.976744186046512,-3.0,-6.976744186046512
00014718,2017,5,1,1,40.0,40.0,40.0,UNICA,0.0,0.0,0.0,0.0
00014718,2017,6,1,1,40.0,40.0,40.0,UNICA,0.0,0.0,0.0,0.0
00014718,2017,7,1,1,40.0,40.0,40.0,UNICA,0.0,0.0,0.0,0.0
00014718,2017,8,1,1,40.0,40.0,40.0,UNICA,0.0,0.0,0.0,0.0
00014718,2017,9,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00014718,2017,10,1,1,40.0,40.0,40.0,UNICA,0.0,0.0,0.0,0.0
00014718,2017,11,1,1,46.0,46.0,46.0,UNICA,0.0,0.0,0.0,0.0
00014718,2017,12,1,1,35.0,35.0,35.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,1,1,1,40.0,40.0,40.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,2,1,1,40.0,40.0,40.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,3,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,4,1,1,38.0,38.0,38.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,5,1,1,38.0,38.0,38.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,6,1,1,38.0,38.0,38.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,7,1,1,38.0,38.0,38.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,8,1,1,39.0,39.0,38.0,UNICA,1.0,2.631578947368421,1.0,2.631578947368421
00014718,2018,9,1,1,38.0,38.0,38.0,UNICA,0.0,0.0,0.0,0.0
00014718,2018,10,1,1,39.0,39.0,38.0,UNICA,1.0,2.631578947368421,1.0,2.631578947368421
00014718,2018,11,1,1,38.0,38.0,38.0,UNICA,0.0,0.0,0.0,0.0
00014718,2019,1,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00014718,2019,2,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00014718,2019,3,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00014718,2019,4,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00014718,2019,5,1,1,37.0,37.0,37.0,UNICA,0.0,0.0,0.0,0.0
00014718,2019,6,1,1,37.0,37.0,37.0,UNICA,0.0,0.0,0.0,0.0
00014718,2019,7,1,1,37.0,37.0,37.0,UNICA,0.0,0.0,0.0,0.0
00014718,2019,8,1,1,39.0,39.0,37.0,UNICA,2.0,5.405405405405405,2.0,5.405405405405405
00014718,2019,9,1,1,39.0,39.0,37.0,UNICA,2.0,5.405405405405405,2.0,5.405405405405405
00014718,2019,10,1,1,39.0,39.0,26.0,UNICA,13.0,50.0,13.0,50.0
00014718,2019,11,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00014718,2020,1,1,1,34.0,34.0,35.0,UNICA,-1.0,-2.857142857142857,-1.0,-2.857142857142857
00014718,2020,2,1,1,32.0,32.0,32.0,UNICA,0.0,0.0,0.0,0.0
00014718,2020,3,1,1,33.0,33.0,33.0,UNICA,0.0,0.0,0.0,0.0
00014718,2020,4,1,1,28.0,28.0,38.0,UNICA,-10.0,-26.31578947368421,-10.0,-26.31578947368421
00014718,2020,5,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2020,7,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2020,8,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2020,9,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2020,10,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2020,11,1,1,16.0,16.0,28.0,UNICA,-12.0,-42.857142857142854,-12.0,-42.857142857142854
00014718,2020,12,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,1,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,2,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,3,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,4,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,5,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,6,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,7,1,1,23.0,23.0,28.0,UNICA,-5.0,-17.857142857142858,-5.0,-17.857142857142858
00014718,2021,8,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,9,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,10,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,11,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00014718,2021,12,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,1,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,2,1,1,23.0,23.0,26.0,UNICA,-3.0,-11.538461538461538,-3.0,-11.538461538461538
00014718,2022,3,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,4,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,5,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,7,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,8,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,9,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,10,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,11,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2022,12,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,1,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,2,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,3,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,4,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,5,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,6,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,7,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,8,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,9,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,10,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,11,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2023,12,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,1,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,2,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,3,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,4,1,1,25.0,25.0,25.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,5,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,6,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,7,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,8,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,9,1,1,24.0,24.0,26.0,UNICA,-2.0,-7.6923076923076925,-2.0,-7.6923076923076925
00014718,2024,10,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,11,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2024,12,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,1,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,2,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,3,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,4,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,5,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,6,1,1,240.0,240.0,24.0,UNICA,216.0,900.0,216.0,900.0
00014718,2025,7,1,1,22.0,22.0,22.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,8,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,9,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,10,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00014718,2025,11,1,1,20.0,20.0,20.0,UNICA,0.0,0.0,0.0,0.0
00014718,2026,1,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00014718,2026,2,1,1,22.0,22.0,22.0,UNICA,0.0,0.0,0.0,0.0
00014718,2026,3,1,1,22.0,22.0,22.0,UNICA,0.0,0.0,0.0,0.0
00016094,2016,5,3,3,30.0,16.0,83.0,UNICA,-53.0,-63.85542168674698,-67.0,-80.72289156626506
00016094,2016,8,3,3,100.0,70.0,83.0,UNICA,17.0,20.481927710843372,-13.0,-15.66265060240964
00016094,2016,9,5,5,80.0,35.0,83.0,UNICA,-3.0,-3.614457831325301,-48.0,-57.831325301204814
00016094,2016,10,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2016,11,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2016,12,5,5,80.0,35.0,83.0,UNICA,-3.0,-3.614457831325301,-48.0,-57.831325301204814
00016094,2017,1,5,5,80.0,35.0,83.0,UNICA,-3.0,-3.614457831325301,-48.0,-57.831325301204814
00016094,2017,2,5,5,80.0,35.0,83.0,UNICA,-3.0,-3.614457831325301,-48.0,-57.831325301204814
00016094,2017,3,5,5,83.0,35.0,83.0,UNICA,0.0,0.0,-48.0,-57.831325301204814
00016094,2017,4,5,5,80.0,35.0,83.0,UNICA,-3.0,-3.614457831325301,-48.0,-57.831325301204814
00016094,2017,5,5,5,80.0,35.0,83.0,UNICA,-3.0,-3.614457831325301,-48.0,-57.831325301204814
00016094,2017,6,5,5,80.0,35.0,83.0,UNICA,-3.0,-3.614457831325301,-48.0,-57.831325301204814
00016094,2017,7,5,5,80.0,35.0,83.0,UNICA,-3.0,-3.614457831325301,-48.0,-57.831325301204814
00016094,2017,8,4,4,76.0,35.0,83.0,UNICA,-7.0,-8.433734939759036,-48.0,-57.831325301204814
00016094,2017,9,4,4,76.0,35.0,83.0,UNICA,-7.0,-8.433734939759036,-48.0,-57.831325301204814
00016094,2017,10,5,5,83.0,35.0,83.0,UNICA,0.0,0.0,-48.0,-57.831325301204814
00016094,2017,11,5,5,83.0,35.0,83.0,UNICA,0.0,0.0,-48.0,-57.831325301204814
00016094,2017,12,5,5,83.0,35.0,83.0,UNICA,0.0,0.0,-48.0,-57.831325301204814
00016094,2018,1,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2018,2,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2018,3,5,5,83.0,35.0,83.0,UNICA,0.0,0.0,-48.0,-57.831325301204814
00016094,2018,4,5,5,83.0,35.0,83.0,UNICA,0.0,0.0,-48.0,-57.831325301204814
00016094,2018,5,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2018,6,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2018,7,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2018,8,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2018,9,5,5,83.0,35.0,83.0,UNICA,0.0,0.0,-48.0,-57.831325301204814
00016094,2018,10,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2018,11,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,1,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,2,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,3,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,4,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,5,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,6,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,7,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,8,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,9,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,10,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2019,11,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2020,1,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2020,2,4,4,72.0,35.0,83.0,UNICA,-11.0,-13.253012048192772,-48.0,-57.831325301204814
00016094,2020,3,1,1,22.0,22.0,83.0,UNICA,-61.0,-73.49397590361446,-61.0,-73.49397590361446
00016094,2020,4,1,1,57.0,57.0,83.0,UNICA,-26.0,-31.32530120481928,-26.0,-31.32530120481928
00016094,2020,5,1,1,57.0,57.0,83.0,UNICA,-26.0,-31.32530120481928,-26.0,-31.32530120481928
00016094,2020,6,1,1,57.0,57.0,83.0,UNICA,-26.0,-31.32530120481928,-26.0,-31.32530120481928
00016094,2020,7,1,1,57.0,57.0,83.0,UNICA,-26.0,-31.32530120481928,-26.0,-31.32530120481928
00016094,2020,8,1,1,54.0,54.0,83.0,UNICA,-29.0,-34.93975903614458,-29.0,-34.93975903614458
00016094,2020,9,1,1,54.0,54.0,83.0,UNICA,-29.0,-34.93975903614458,-29.0,-34.93975903614458
00016094,2020,10,1,1,54.0,54.0,83.0,UNICA,-29.0,-34.93975903614458,-29.0,-34.93975903614458
00016094,2020,11,1,1,54.0,54.0,83.0,UNICA,-29.0,-34.93975903614458,-29.0,-34.93975903614458
00016094,2020,12,1,1,57.0,57.0,83.0,UNICA,-26.0,-31.32530120481928,-26.0,-31.32530120481928
00016094,2021,1,1,1,51.0,51.0,63.0,UNICA,-12.0,-19.047619047619047,-12.0,-19.047619047619047
00016094,2021,2,1,1,51.0,51.0,63.0,UNICA,-12.0,-19.047619047619047,-12.0,-19.047619047619047
00016094,2021,3,1,1,51.0,51.0,63.0,UNICA,-12.0,-19.047619047619047,-12.0,-19.047619047619047
00016094,2021,4,1,1,51.0,51.0,63.0,UNICA,-12.0,-19.047619047619047,-12.0,-19.047619047619047
00016094,2021,5,1,1,51.0,51.0,63.0,UNICA,-12.0,-19.047619047619047,-12.0,-19.047619047619047
00016094,2021,6,1,1,51.0,51.0,63.0,UNICA,-12.0,-19.047619047619047,-12.0,-19.047619047619047
00016094,2021,7,1,1,51.0,51.0,36.0,UNICA,15.0,41.66666666666667,15.0,41.66666666666667
00016094,2021,8,1,1,51.0,51.0,65.0,UNICA,-14.0,-21.53846153846154,-14.0,-21.53846153846154
00016094,2021,9,1,1,51.0,51.0,65.0,UNICA,-14.0,-21.53846153846154,-14.0,-21.53846153846154
00016094,2021,10,1,1,51.0,51.0,65.0,UNICA,-14.0,-21.53846153846154,-14.0,-21.53846153846154
00016094,2021,11,1,1,64.0,64.0,64.0,UNICA,0.0,0.0,0.0,0.0
00016094,2021,12,1,1,64.0,64.0,64.0,UNICA,0.0,0.0,0.0,0.0
00016094,2022,1,1,1,51.0,51.0,51.0,UNICA,0.0,0.0,0.0,0.0
00016094,2022,2,1,1,51.0,51.0,69.0,UNICA,-18.0,-26.08695652173913,-18.0,-26.08695652173913
