codigo_ipress,anio,mes,_archivo,_registro,variable,anterior,actual,diferencia
00012765,2018,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15282,CA_MEDICOS_TOTAL,24.0,50.0,26.0
00012765,2019,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,7903,CA_MEDICOS_TOTAL,24.0,50.0,26.0
00012947,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,10714,CA_MEDICOS_TOTAL,12.0,87.0,75.0
00012975,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,35965,CA_MEDICOS_TOTAL,3.0,87.0,84.0
00013215,2018,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,2990,CA_MEDICOS_TOTAL,19.0,42.0,23.0
00013215,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,4282,CA_MEDICOS_TOTAL,19.0,41.0,22.0
00013215,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,13044,CA_MEDICOS_TOTAL,16.0,45.0,29.0
00013215,2020,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,7918,CA_MEDICOS_TOTAL,24.0,48.0,24.0
00013215,2020,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,16696,CA_MEDICOS_TOTAL,8.0,19.0,11.0
00013295,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,32208,CA_MEDICOS_TOTAL,28.0,73.0,45.0
00013295,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,10767,CA_MEDICOS_TOTAL,31.0,0.0,-31.0
00013296,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,28218,CA_MEDICOS_TOTAL,1.0,141.0,140.0
00013297,2020,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,33809,CA_MEDICOS_TOTAL,12.0,35.0,23.0
00013298,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,4602,CA_MEDICOS_TOTAL,19.0,40.0,21.0
00013373,2015,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,460,CA_MEDICOS_TOTAL,24.0,217.0,193.0
00013373,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,8837,CA_MEDICOS_TOTAL,89.0,193.0,104.0
00013386,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,20445,CA_MEDICOS_TOTAL,3.0,36.0,33.0
00013386,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,9180,CA_MEDICOS_TOTAL,10.0,29.0,19.0
00013395,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,15113,CA_MEDICOS_TOTAL,25.0,56.0,31.0
00013494,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,23240,CA_MEDICOS_TOTAL,19.0,68.0,49.0
00013586,2017,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,5452,CA_MEDICOS_TOTAL,9.0,125.0,116.0
00013722,2025,6,data\raw\Capacidad\ConsultaA_2025_v22.csv,4352,CA_MEDICOS_TOTAL,189.0,0.0,-189.0
00013722,2025,8,data\raw\Capacidad\ConsultaA_2025_v22.csv,10118,CA_MEDICOS_TOTAL,0.0,191.0,191.0
00013722,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,38585,CA_MEDICOS_TOTAL,191.0,0.0,-191.0
00013722,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,7005,CA_MEDICOS_TOTAL,0.0,213.0,213.0
00013910,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26035,CA_MEDICOS_TOTAL,66.0,147.0,81.0
00013912,2023,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,22115,CA_MEDICOS_TOTAL,128.0,1280.0,1152.0
00014147,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16934,CA_MEDICOS_TOTAL,35.0,76.0,41.0
00014181,2020,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,216,CA_MEDICOS_TOTAL,4.0,28.0,24.0
00014181,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,43825,CA_MEDICOS_TOTAL,2.0,18.0,16.0
00014501,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,17139,CA_MEDICOS_TOTAL,60.0,125.0,65.0
00015077,2020,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,36907,CA_MEDICOS_TOTAL,9.0,19.0,10.0
00015078,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,15987,CA_MEDICOS_TOTAL,2.0,38.0,36.0
00015118,2025,2,data\raw\Capacidad\ConsultaA_2025_v22.csv,22214,CA_MEDICOS_TOTAL,8.0,145.0,137.0
00015118,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,24129,CA_MEDICOS_TOTAL,155.0,0.0,-155.0
00015230,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,16884,CA_MEDICOS_TOTAL,121.0,253.0,132.0
00015375,2015,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,494,CA_MEDICOS_TOTAL,24.0,78.0,54.0
00015730,2020,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,9877,CA_MEDICOS_TOTAL,47.0,263.0,216.0
00015730,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,1182,CA_MEDICOS_TOTAL,38.0,267.0,229.0
00015730,2021,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,5709,CA_MEDICOS_TOTAL,43.0,264.0,221.0
00015927,2020,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,36909,CA_MEDICOS_TOTAL,34.0,0.0,-34.0
00015927,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,25650,CA_MEDICOS_TOTAL,1.0,19.0,18.0
00015934,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12960,CA_MEDICOS_TOTAL,1.0,19.0,18.0
00016064,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18880,CA_MEDICOS_TOTAL,18.0,47.0,29.0
00016064,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,12429,CA_MEDICOS_TOTAL,18.0,42.0,24.0
00016094,2019,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,238,CA_MEDICOS_TOTAL,3.0,44.0,41.0
00016094,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,1307,CA_MEDICOS_TOTAL,12.0,31.0,19.0
00016094,2021,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,24787,CA_MEDICOS_TOTAL,9.0,19.0,10.0
00016094,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,8033,CA_MEDICOS_TOTAL,4.0,16.0,12.0
00016094,2025,2,data\raw\Capacidad\ConsultaA_2025_v22.csv,12855,CA_MEDICOS_TOTAL,14.0,28.0,14.0
00016291,2021,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,12354,CA_MEDICOS_TOTAL,9.0,71.0,62.0
00016291,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,20055,CA_MEDICOS_TOTAL,8.0,22.0,14.0
00016536,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,3238,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00016536,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,27258,CA_MEDICOS_TOTAL,12.0,47.0,35.0
00016541,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6418,CA_MEDICOS_TOTAL,20.0,49.0,29.0
00016541,2020,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,19231,CA_MEDICOS_TOTAL,4.0,16.0,12.0
00016541,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,17950,CA_MEDICOS_TOTAL,16.0,45.0,29.0
00016551,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,6235,CA_MEDICOS_TOTAL,4.0,60.0,56.0
00016551,2021,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,5137,CA_MEDICOS_TOTAL,10.0,120.0,110.0
00016552,2015,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,438,CA_MEDICOS_TOTAL,14.0,54.0,40.0
00016552,2018,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,28592,CA_MEDICOS_TOTAL,4.0,72.0,68.0
00016552,2019,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,30669,CA_MEDICOS_TOTAL,4.0,72.0,68.0
00016721,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,11264,CA_MEDICOS_TOTAL,5.0,53.0,48.0
00016721,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35379,CA_MEDICOS_TOTAL,5.0,55.0,50.0
00016830,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,15212,CA_MEDICOS_TOTAL,24.0,205.0,181.0
00017024,2020,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,18732,CA_MEDICOS_TOTAL,46.0,162.0,116.0
00017075,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,17783,CA_MEDICOS_TOTAL,4.0,19.0,15.0
00017099,2020,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,15090,CA_MEDICOS_TOTAL,3.0,14.0,11.0
00017493,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,14259,CA_MEDICOS_TOTAL,4.0,29.0,25.0
00017588,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,17718,CA_MEDICOS_TOTAL,43.0,0.0,-43.0
00017588,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,21948,CA_MEDICOS_TOTAL,0.0,40.0,40.0
00017824,2016,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3707,CA_MEDICOS_TOTAL,15.0,0.0,-15.0
00017909,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,24924,CA_MEDICOS_TOTAL,26.0,66.0,40.0
00018310,2016,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,16,CA_MEDICOS_TOTAL,21.0,68.0,47.0
00018310,2017,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,66,CA_MEDICOS_TOTAL,21.0,130.0,109.0
00018310,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,4817,CA_MEDICOS_TOTAL,23.0,219.0,196.0
00018404,2016,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3530,CA_MEDICOS_TOTAL,70.0,252.0,182.0
00018404,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,5302,CA_MEDICOS_TOTAL,70.0,150.0,80.0
00018404,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,13937,CA_MEDICOS_TOTAL,2.0,163.0,161.0
00018704,2023,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,9887,CA_MEDICOS_TOTAL,4.0,15.0,11.0
00018966,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,28152,CA_MEDICOS_TOTAL,30.0,0.0,-30.0
00018985,2018,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14151,CA_MEDICOS_TOTAL,150.0,385.0,235.0
00018985,2020,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,23010,CA_MEDICOS_TOTAL,61.0,160.0,99.0
00018985,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,37129,CA_MEDICOS_TOTAL,3.0,221.0,218.0
00019360,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,22474,CA_MEDICOS_TOTAL,45.0,0.0,-45.0
00019599,2026,1,data\raw\Capacidad\ConsultaA_2026_v13.csv,14911,CA_MEDICOS_TOTAL,0.0,11.0,11.0
00019748,2020,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,9058,CA_MEDICOS_TOTAL,56.0,0.0,-56.0
00019748,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,16993,CA_MEDICOS_TOTAL,0.0,25.0,25.0
00019748,2021,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,26390,CA_MEDICOS_TOTAL,5.0,25.0,20.0
00019839,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23879,CA_MEDICOS_TOTAL,4.0,14.0,10.0
00020346,2020,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,33218,CA_MEDICOS_TOTAL,4.0,20.0,16.0
00020346,2020,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,40200,CA_MEDICOS_TOTAL,20.0,0.0,-20.0
00020346,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1828,CA_MEDICOS_TOTAL,4.0,69.0,65.0
00020674,2021,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,26817,CA_MEDICOS_TOTAL,2.0,145.0,143.0
00020715,2018,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15307,CA_MEDICOS_TOTAL,5.0,22.0,17.0
00020925,2020,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,16864,CA_MEDICOS_TOTAL,116.0,252.0,136.0
00020979,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37674,CA_MEDICOS_TOTAL,20.0,45.0,25.0
00021003,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,22083,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00021062,2021,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,30334,CA_MEDICOS_TOTAL,16.0,32.0,16.0
00021508,2023,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,3570,CA_MEDICOS_TOTAL,3.0,88.0,85.0
00021551,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,16551,CA_MEDICOS_TOTAL,12.0,30.0,18.0
00021966,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,17177,CA_MEDICOS_TOTAL,6.0,21.0,15.0
00022016,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,24796,CA_MEDICOS_TOTAL,0.0,10.0,10.0
00023151,2017,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,13,CA_MEDICOS_TOTAL,16.0,47.0,31.0
00023151,2018,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,3263,CA_MEDICOS_TOTAL,16.0,47.0,31.0
00023151,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,2120,CA_MEDICOS_TOTAL,16.0,47.0,31.0
00023488,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36718,CA_MEDICOS_TOTAL,1.0,18.0,17.0
00023833,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,24581,CA_MEDICOS_TOTAL,2.0,14.0,12.0
00023833,2021,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,22186,CA_MEDICOS_TOTAL,12.0,0.0,-12.0
00023833,2023,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1694,CA_MEDICOS_TOTAL,0.0,12.0,12.0
00023969,2020,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,32137,CA_MEDICOS_TOTAL,2.0,12.0,10.0
00024173,2023,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35238,CA_MEDICOS_TOTAL,16.0,40.0,24.0
00024178,2023,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,5361,CA_MEDICOS_TOTAL,14.0,0.0,-14.0
00024178,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,34872,CA_MEDICOS_TOTAL,0.0,14.0,14.0
00024178,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,2887,CA_MEDICOS_TOTAL,14.0,0.0,-14.0
00024299,2018,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,5430,CA_MEDICOS_TOTAL,16.0,90.0,74.0
00024299,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37739,CA_MEDICOS_TOTAL,90.0,180.0,90.0
00024299,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,16715,CA_MEDICOS_TOTAL,90.0,182.0,92.0
00024425,2019,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33246,CA_MEDICOS_TOTAL,0.0,30.0,30.0
00024425,2020,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,5973,CA_MEDICOS_TOTAL,6.0,30.0,24.0
00024425,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,6938,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00024425,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15451,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00024425,2022,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24681,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00024425,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,3697,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00024425,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,32183,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00024425,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,10485,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00024425,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,2025,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00024425,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,19671,CA_MEDICOS_TOTAL,6.0,16.0,10.0
00024425,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,27879,CA_MEDICOS_TOTAL,6.0,20.0,14.0
00025061,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,20358,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00025061,2023,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,25852,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00025061,2023,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,29628,CA_MEDICOS_TOTAL,9.0,20.0,11.0
00025061,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,12847,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00025061,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,43209,CA_MEDICOS_TOTAL,9.0,20.0,11.0
00025061,2025,3,data\raw\Capacidad\ConsultaA_2025_v22.csv,2827,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00025535,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,39460,CA_MEDICOS_TOTAL,16.0,0.0,-16.0
00025535,2024,2,data\raw\Capacidad\ConsultaA_2024_v22.csv,3110,CA_MEDICOS_TOTAL,0.0,16.0,16.0
00025575,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,17381,CA_MEDICOS_TOTAL,9.0,27.0,18.0
00025575,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,21036,CA_MEDICOS_TOTAL,23.0,50.0,27.0
00025732,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,14667,CA_MEDICOS_TOTAL,5.0,32.0,27.0
00025971,2021,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,299,CA_MEDICOS_TOTAL,18.0,45.0,27.0
00025971,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11083,CA_MEDICOS_TOTAL,33.0,79.0,46.0
00026079,2023,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,39672,CA_MEDICOS_TOTAL,36.0,76.0,40.0
00026473,2025,7,data\raw\Capacidad\ConsultaA_2025_v22.csv,32932,CA_MEDICOS_TOTAL,58.0,0.0,-58.0
00026473,2025,8,data\raw\Capacidad\ConsultaA_2025_v22.csv,33164,CA_MEDICOS_TOTAL,0.0,39.0,39.0
00026706,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,7413,CA_MEDICOS_TOTAL,16.0,57.0,41.0
00026707,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,19503,CA_MEDICOS_TOTAL,11.0,23.0,12.0
00026935,2025,7,data\raw\Capacidad\ConsultaA_2025_v22.csv,29385,CA_MEDICOS_TOTAL,9.0,30.0,21.0
00027214,2021,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,2667,CA_MEDICOS_TOTAL,6.0,337.0,331.0
00027214,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,7517,CA_MEDICOS_TOTAL,6.0,267.0,261.0
00027276,2023,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,31913,CA_MEDICOS_TOTAL,11.0,0.0,-11.0
00027276,2023,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,40780,CA_MEDICOS_TOTAL,0.0,22.0,22.0
00027312,2025,4,data\raw\Capacidad\ConsultaA_2025_v22.csv,26954,CA_MEDICOS_TOTAL,4.0,15.0,11.0
00027320,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,5239,CA_MEDICOS_TOTAL,51.0,141.0,90.0
00027459,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,38573,CA_MEDICOS_TOTAL,13.0,27.0,14.0
00027459,2026,1,data\raw\Capacidad\ConsultaA_2026_v13.csv,38587,CA_MEDICOS_TOTAL,16.0,0.0,-16.0
00027459,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,1005,CA_MEDICOS_TOTAL,0.0,22.0,22.0
00027462,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,8313,CA_MEDICOS_TOTAL,3.0,110.0,107.0
00027462,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14249,CA_MEDICOS_TOTAL,3.0,109.0,106.0
00027478,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,25299,CA_MEDICOS_TOTAL,19.0,60.0,41.0
00027694,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16611,CA_MEDICOS_TOTAL,10.0,73.0,63.0
00027733,2020,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35624,CA_MEDICOS_TOTAL,27.0,71.0,44.0
00027857,2020,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,26666,CA_MEDICOS_TOTAL,4.0,32.0,28.0
00027857,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,36939,CA_MEDICOS_TOTAL,38.0,89.0,51.0
00028464,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,11750,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00028464,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,7214,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00028966,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,23689,CA_MEDICOS_TOTAL,35.0,73.0,38.0
00029518,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,47909,CA_MEDICOS_TOTAL,2.0,145.0,143.0
00030864,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19818,CA_MEDICOS_TOTAL,0.0,11.0,11.0
00030864,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,41585,CA_MEDICOS_TOTAL,11.0,0.0,-11.0
00030864,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,23720,CA_MEDICOS_TOTAL,0.0,11.0,11.0
00030864,2025,2,data\raw\Capacidad\ConsultaA_2025_v22.csv,32855,CA_MEDICOS_TOTAL,11.0,0.0,-11.0
00030864,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,35322,CA_MEDICOS_TOTAL,0.0,11.0,11.0
00030864,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,26864,CA_MEDICOS_TOTAL,11.0,0.0,-11.0
00030934,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,31927,CA_MEDICOS_TOTAL,4.0,46.0,42.0
00032615,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,28658,CA_MEDICOS_TOTAL,6.0,22.0,16.0
00032672,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,25840,CA_MEDICOS_TOTAL,9.0,28.0,19.0
00032672,2025,3,data\raw\Capacidad\ConsultaA_2025_v22.csv,14601,CA_MEDICOS_TOTAL,4.0,28.0,24.0
00032672,2025,6,data\raw\Capacidad\ConsultaA_2025_v22.csv,10780,CA_MEDICOS_TOTAL,9.0,28.0,19.0
00033257,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,27743,CA_MEDICOS_TOTAL,10.0,39.0,29.0
00034036,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,36443,CA_MEDICOS_TOTAL,2.0,22.0,20.0
00035881,2025,4,data\raw\Capacidad\ConsultaA_2025_v22.csv,14846,CA_MEDICOS_TOTAL,5.0,16.0,11.0
00035881,2025,8,data\raw\Capacidad\ConsultaA_2025_v22.csv,40772,CA_MEDICOS_TOTAL,1.0,13.0,12.0
00035881,2025,12,data\raw\Capacidad\ConsultaA_2025_v22.csv,59565,CA_MEDICOS_TOTAL,8.0,20.0,12.0
00036675,2025,12,data\raw\Capacidad\ConsultaA_2025_v22.csv,54313,CA_MEDICOS_TOTAL,97.0,237.0,140.0
00037119,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,53062,CA_MEDICOS_TOTAL,22.0,55.0,33.0
00000001,2016,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,116,CA_MEDICOS_RESIDENTES,7.0,17.0,10.0
00000001,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,10856,CA_MEDICOS_RESIDENTES,4.0,14.0,10.0
00000001,2023,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,7884,CA_MEDICOS_RESIDENTES,2.0,12.0,10.0
00000001,2023,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,27524,CA_MEDICOS_RESIDENTES,3.0,14.0,11.0
00000003,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,13635,CA_MEDICOS_RESIDENTES,14.0,48.0,34.0
00000003,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,23325,CA_MEDICOS_RESIDENTES,18.0,0.0,-18.0
