codigo_ipress,anio,mes,servicio_hospitalizacion,total_camas,CA_CAMAS,diferencia,diferencia_absoluta,diferencia_porcentual,estado_match,_archivo,_registro
00005946,2024,6,HOSPITALIZACIÓN DE MEDICINA GASTROENTEROLOGÍA,18,595.0,-577.0,577.0,-96.97478991596638,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,8567.0
00005946,2024,6,HOSPITALIZACIÓN DE MEDICINA NEUMOLOGÍA,61,595.0,-534.0,534.0,-89.74789915966387,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,8567.0
00005946,2024,6,UNIDAD DE CUIDADOS CRITICOS,15,595.0,-580.0,580.0,-97.47899159663865,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,8567.0
00005946,2024,6,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-PEDIATRÍA,4,595.0,-591.0,591.0,-99.32773109243698,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,8567.0
00008720,2024,6,HOSPITALIZACIÓN,295,1537.0,-1242.0,1242.0,-80.8067664281067,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,120,1537.0,-1417.0,1417.0,-92.19258295380611,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,14,1537.0,-1523.0,1523.0,-99.08913467794405,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,44,1537.0,-1493.0,1493.0,-97.13728041639558,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA OFTALMOLÓGICA,5,1537.0,-1532.0,1532.0,-99.67469095640858,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,45,1537.0,-1492.0,1492.0,-97.0722186076773,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,20,1537.0,-1517.0,1517.0,-98.69876382563434,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,68,1537.0,-1469.0,1469.0,-95.57579700715681,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,12,1537.0,-1525.0,1525.0,-99.21925829538061,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,111,1537.0,-1426.0,1426.0,-92.77813923227066,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,48,1537.0,-1489.0,1489.0,-96.87703318152245,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,24,1537.0,-1513.0,1513.0,-98.43851659076122,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,109,1537.0,-1428.0,1428.0,-92.90826284970723,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA GINECOLOGIA ONCOLOGICA,24,1537.0,-1513.0,1513.0,-98.43851659076122,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,266,1537.0,-1271.0,1271.0,-82.69355888093689,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,33,1537.0,-1504.0,1504.0,-97.85296031229667,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,56,1537.0,-1481.0,1481.0,-96.35653871177618,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,24,1537.0,-1513.0,1513.0,-98.43851659076122,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN-PEDIATRÍA GENERAL-,35,1537.0,-1502.0,1502.0,-97.72283669486012,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,24,1537.0,-1513.0,1513.0,-98.43851659076122,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA ONCOLOGÍA PEDIÁTRICA,16,1537.0,-1521.0,1521.0,-98.95901106050748,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),61,1537.0,-1476.0,1476.0,-96.03122966818478,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI) CARDIOLOGIA,15,1537.0,-1522.0,1522.0,-99.02407286922576,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEONATOLOGÍA,31,1537.0,-1506.0,1506.0,-97.98308392973325,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,13,1537.0,-1524.0,1524.0,-99.15419648666233,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00008720,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),24,1537.0,-1513.0,1513.0,-98.43851659076122,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,20519.0
00018011,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,36,118.0,-82.0,82.0,-69.49152542372882,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,21590.0
00018011,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA CARDIOLOGÍA PEDIÁTRICA,36,118.0,-82.0,82.0,-69.49152542372882,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,21590.0
00018011,2024,6,HOSPITALIZACIÓN DE MEDICINA CARDIOLOGIA,46,118.0,-72.0,72.0,-61.016949152542374,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,21590.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,29,355.0,-326.0,326.0,-91.83098591549296,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,6,355.0,-349.0,349.0,-98.30985915492958,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,9,355.0,-346.0,346.0,-97.46478873239437,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,10,355.0,-345.0,345.0,-97.1830985915493,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA QUEMADOS,12,355.0,-343.0,343.0,-96.61971830985917,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,10,355.0,-345.0,345.0,-97.1830985915493,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,4,355.0,-351.0,351.0,-98.87323943661971,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,30,355.0,-325.0,325.0,-91.54929577464789,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,12,355.0,-343.0,343.0,-96.61971830985917,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,10,355.0,-345.0,345.0,-97.1830985915493,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,19,355.0,-336.0,336.0,-94.64788732394366,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,98,355.0,-257.0,257.0,-72.3943661971831,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,16,355.0,-339.0,339.0,-95.49295774647887,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,21,355.0,-334.0,334.0,-94.08450704225352,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,6,355.0,-349.0,349.0,-98.30985915492958,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN DE MEDICINA CARDIOLOGIA,12,355.0,-343.0,343.0,-96.61971830985917,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,HOSPITALIZACIÓN DE MEDICINA NEUMOLOGÍA,23,355.0,-332.0,332.0,-93.52112676056338,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),20,355.0,-335.0,335.0,-94.36619718309859,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEONATOLOGÍA,3,355.0,-352.0,352.0,-99.15492957746478,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,6,355.0,-349.0,349.0,-98.30985915492958,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00013591,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS (UCIN) NEONATAL,3,355.0,-352.0,352.0,-99.15492957746478,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,23091.0
00017024,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,66,376.0,-310.0,310.0,-82.4468085106383,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,9,376.0,-367.0,367.0,-97.6063829787234,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,15,376.0,-361.0,361.0,-96.01063829787235,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,63,376.0,-313.0,313.0,-83.24468085106383,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,8,376.0,-368.0,368.0,-97.87234042553192,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,11,376.0,-365.0,365.0,-97.07446808510637,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,80,376.0,-296.0,296.0,-78.72340425531915,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,9,376.0,-367.0,367.0,-97.6063829787234,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,18,376.0,-358.0,358.0,-95.2127659574468,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,13,376.0,-363.0,363.0,-96.54255319148936,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,15,376.0,-361.0,361.0,-96.01063829787235,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN DE MEDICINA GASTROENTEROLOGÍA,14,376.0,-362.0,362.0,-96.27659574468085,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA,13,376.0,-363.0,363.0,-96.54255319148936,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,HOSPITALIZACIÓN DE MEDICINA NEUMOLOGÍA,29,376.0,-347.0,347.0,-92.2872340425532,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI) CARDIOLOGIA,6,376.0,-370.0,370.0,-98.40425531914893,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00017024,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI) MEDICINA,7,376.0,-369.0,369.0,-98.13829787234043,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,25255.0
00010135,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,18,54.0,-36.0,36.0,-66.66666666666666,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,32082.0
00010135,2024,6,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,8,54.0,-46.0,46.0,-85.18518518518519,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,32082.0
00010135,2024,6,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL,15,54.0,-39.0,39.0,-72.22222222222221,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,32082.0
00010135,2024,6,HOSPITALIZACIÓN-PEDIATRÍA GENERAL-,3,54.0,-51.0,51.0,-94.44444444444444,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,32082.0
00010135,2024,6,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,7,54.0,-47.0,47.0,-87.03703703703704,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,32082.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,94,1119.0,-1025.0,1025.0,-91.59964253798034,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,18,1119.0,-1101.0,1101.0,-98.39142091152814,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,18,1119.0,-1101.0,1101.0,-98.39142091152814,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TRANSPLANTES,20,1119.0,-1099.0,1099.0,-98.21268990169794,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA OFTALMOLÓGICA,10,1119.0,-1109.0,1109.0,-99.10634495084896,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,12,1119.0,-1107.0,1107.0,-98.92761394101876,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA QUEMADOS,9,1119.0,-1110.0,1110.0,-99.19571045576407,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,22,1119.0,-1097.0,1097.0,-98.03395889186774,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,15,1119.0,-1104.0,1104.0,-98.65951742627345,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,65,1119.0,-1054.0,1054.0,-94.19124218051832,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,43,1119.0,-1076.0,1076.0,-96.15728328865059,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,29,1119.0,-1090.0,1090.0,-97.40840035746203,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,50,1119.0,-1069.0,1069.0,-95.53172475424486,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,248,1119.0,-871.0,871.0,-77.83735478105451,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,29,1119.0,-1090.0,1090.0,-97.40840035746203,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA PSIQUIATRÍA DEL ADULTO Y GERONTE,18,1119.0,-1101.0,1101.0,-98.39142091152814,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA PSIQUIATRÍA DEL NIÑO Y DEL ADOLESCENTE,9,1119.0,-1110.0,1110.0,-99.19571045576407,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN MEDICINA PSIQUIATRÍA PISIQUIATRIA/ SALUD MENTAL Y ADICCIONES,3,1119.0,-1116.0,1116.0,-99.73190348525469,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,13,1119.0,-1106.0,1106.0,-98.83824843610365,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,10,1119.0,-1109.0,1109.0,-99.10634495084896,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA CARDIOLOGIA,8,1119.0,-1111.0,1111.0,-99.28507596067918,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA DERMATOLOGÍA,12,1119.0,-1107.0,1107.0,-98.92761394101876,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA ENDOCRINOLOGIA,12,1119.0,-1107.0,1107.0,-98.92761394101876,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA GASTROENTEROLOGÍA,50,1119.0,-1069.0,1069.0,-95.53172475424486,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA GERIATRIA,16,1119.0,-1103.0,1103.0,-98.57015192135835,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA HEMATOLOGÍA,25,1119.0,-1094.0,1094.0,-97.76586237712243,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA NEFROLOGIA,30,1119.0,-1089.0,1089.0,-97.31903485254692,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA,19,1119.0,-1100.0,1100.0,-98.30205540661304,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA NEUMOLOGÍA,39,1119.0,-1080.0,1080.0,-96.51474530831099,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,HOSPITALIZACIÓN DE MEDICINA REUMATOLOGÍA,12,1119.0,-1107.0,1107.0,-98.92761394101876,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),22,1119.0,-1097.0,1097.0,-98.03395889186774,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI) CARDIOLOGIA,8,1119.0,-1111.0,1111.0,-99.28507596067918,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEONATOLOGÍA,15,1119.0,-1104.0,1104.0,-98.65951742627345,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEUROQUIRÚRGICA,8,1119.0,-1111.0,1111.0,-99.28507596067918,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,8,1119.0,-1111.0,1111.0,-99.28507596067918,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) CARDIOVASCULAR,7,1119.0,-1112.0,1112.0,-99.37444146559427,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),56,1119.0,-1063.0,1063.0,-94.99553172475424,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS (UCIN) NEONATAL,16,1119.0,-1103.0,1103.0,-98.57015192135835,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS (UCIN) PEDIÁTRICOS,19,1119.0,-1100.0,1100.0,-98.30205540661304,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00009251,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE QUEMADOS (GRAN QUEMADO),2,1119.0,-1117.0,1117.0,-99.8212689901698,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,7553.0
00006212,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,7,56.0,-49.0,49.0,-87.5,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,6835.0
00006212,2024,6,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,6,56.0,-50.0,50.0,-89.28571428571429,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,6835.0
00006212,2024,6,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,6,56.0,-50.0,50.0,-89.28571428571429,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,6835.0
00006212,2024,6,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,25,56.0,-31.0,31.0,-55.35714285714286,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,6835.0
00006212,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEONATOLOGÍA,4,56.0,-52.0,52.0,-92.85714285714286,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,6835.0
00006212,2024,6,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,8,56.0,-48.0,48.0,-85.71428571428571,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,6835.0
00005947,2024,6,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,12,63.0,-51.0,51.0,-80.95238095238095,unico,data\raw\Capacidad\ConsultaA_2024_v22.csv,14184.0
