codigo_ipress,anio,mes,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,departamento,provincia,distrito,sector,categoria,nombre_ipress,_codigo_original,_anio_original,_mes_original,_clave_valida,_archivo,_registro,_huella_fila,original_ANHO,original_MES,original_UBIGEO,original_DEPARTAMENTO,original_PROVINCIA,original_DISTRITO,original_SECTOR,original_CATEGORIA,original_CO_IPRESS,original_RAZON_SOC,original_CA_CONSULTORIOS,original_CA_CONSULTORIOS_FN,original_CA_CAMAS,original_CA_MEDICOS_TOTAL,original_CA_MEDICOS_SERUM,original_CA_MEDICOS_RESIDENTES,original_CA_ENFERMERAS,original_CA_ODONTOLOGOS,original_CA_PSICOLOGOS,original_CA_NUTRICIONISTAS,original_CA_TECNOLOGOS_MEDICOS,original_CA_OBSTETRICES,original_CA_FARMACEUTICOS,original_CA_AUXILIARES,original_CA_OTROS_PROF,original_CA_AMBULANCIAS,filas_originales,versiones_distintas,estado_calidad_a,cantidad_eliminada
00005263,2024,6,20,23,0,17,LA LIBERTAD,ASCOPE,ASCOPE,GOBIERNO REGIONAL,II-1,"HOSPITAL PROVINCIAL ASCOPE ""ROSA SANCHEZ DE SANTILLAN""",00005263,2024,06,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,15822,5282498450995064810,2024,06,130201,LA LIBERTAD,ASCOPE,ASCOPE,GOBIERNO REGIONAL,II-1,00005263,"HOSPITAL PROVINCIAL ASCOPE ""ROSA SANCHEZ DE SANTILLAN""",12,13,20,23,0,0,17,1,3,0,2,10,2,18,9,1,17,17,AMBIGUA,0
00005263,2024,6,20,22,0,15,LA LIBERTAD,ASCOPE,ASCOPE,GOBIERNO REGIONAL,II-1,"HOSPITAL PROVINCIAL ASCOPE ""ROSA SANCHEZ DE SANTILLAN""",00005263,2024,06,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,15823,3055311016021016104,2024,06,130201,LA LIBERTAD,ASCOPE,ASCOPE,GOBIERNO REGIONAL,II-1,00005263,"HOSPITAL PROVINCIAL ASCOPE ""ROSA SANCHEZ DE SANTILLAN""",12,13,20,22,0,0,15,1,4,0,2,10,2,18,9,1,17,17,AMBIGUA,0
00001569,2024,4,0,0,0,0,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SHECTA,00001569,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16257,17219863928784342992,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,00001569,PUESTO DE SALUD SHECTA,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,AMBIGUA,0
00001574,2024,4,0,3,0,10,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD MONTERREY,00001574,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16258,16008725119294827810,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,00001574,CENTRO DE SALUD MONTERREY,8,7,0,3,0,0,10,2,3,1,0,8,1,11,1,1,3,3,AMBIGUA,0
00001577,2024,4,0,0,0,1,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD HUANJA,00001577,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16260,12407448231252933369,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,00001577,PUESTO DE SALUD HUANJA,5,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,AMBIGUA,0
00033543,2024,4,0,0,0,1,ANCASH,ASUNCION,CHACAS,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD PAMPASH,00033543,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16265,14758287243228821853,2024,04,020401,ANCASH,ASUNCION,CHACAS,GOBIERNO REGIONAL,I-2,00033543,PUESTO DE SALUD PAMPASH,3,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,2,AMBIGUA,0
00001530,2024,4,0,0,0,1,ANCASH,CARHUAZ,YUNGAR,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD POYOR,00001530,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16276,6033884986860920377,2024,04,020611,ANCASH,CARHUAZ,YUNGAR,GOBIERNO REGIONAL,I-1,00001530,PUESTO DE SALUD POYOR,4,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,2,AMBIGUA,0
00001550,2024,4,0,0,0,1,ANCASH,HUARAZ,OLLEROS,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD MASHUAN,00001550,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16279,10830949103694802184,2024,04,020108,ANCASH,HUARAZ,OLLEROS,GOBIERNO REGIONAL,I-1,00001550,PUESTO DE SALUD MASHUAN,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,AMBIGUA,0
00001474,2024,4,0,2,0,3,ANCASH,RECUAY,TICAPAMPA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD TICAPAMPA,00001474,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16283,6001112584473915333,2024,04,021710,ANCASH,RECUAY,TICAPAMPA,GOBIERNO REGIONAL,I-1,00001474,PUESTO DE SALUD TICAPAMPA,6,5,0,2,2,0,3,1,0,0,0,1,0,6,2,0,3,3,AMBIGUA,0
00001572,2024,4,0,0,0,1,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD CURHUAZ,00001572,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16291,7972106134549217031,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,00001572,PUESTO DE SALUD CURHUAZ,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,AMBIGUA,0
00010997,2024,4,0,0,0,1,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SANTA ROSA DE CANSHAN,00010997,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16292,1579594415731720740,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,00010997,PUESTO DE SALUD SANTA ROSA DE CANSHAN,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,AMBIGUA,0
00007700,2024,3,9,3,0,9,CUSCO,CANAS,KUNTURKANKI,GOBIERNO REGIONAL,I-4,EL DESCANSO,00007700,2024,03,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16489,15912093616225421001,2024,03,080503,CUSCO,CANAS,KUNTURKANKI,GOBIERNO REGIONAL,I-4,00007700,EL DESCANSO,20,19,9,3,0,0,9,2,2,2,0,6,1,10,2,2,3,2,AMBIGUA,0
00002366,2024,3,0,2,0,4,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,CHECCA,00002366,2024,03,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16490,10933240420668448009,2024,03,080502,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,00002366,CHECCA,5,4,0,2,0,0,4,0,0,0,0,2,0,5,0,1,3,2,AMBIGUA,0
00001542,2024,4,0,1,0,1,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SAPCHA,00001542,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16599,1617909069873943544,2024,04,020402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-1,00001542,PUESTO DE SALUD SAPCHA,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,3,2,AMBIGUA,0
00011002,2024,4,0,0,0,1,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD JAUNA,00011002,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16601,6437737348330723100,2024,04,020101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,00011002,PUESTO DE SALUD JAUNA,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,AMBIGUA,0
00001491,2024,4,0,0,0,1,ANCASH,BOLOGNESI,HUAYLLACAYAN,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD HUAYLLACAYAN,00001491,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16610,2685722507365737317,2024,04,020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,GOBIERNO REGIONAL,I-1,00001491,PUESTO DE SALUD HUAYLLACAYAN,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,AMBIGUA,0
00001557,2024,4,0,10,0,15,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD NICRUPAMPA,00001557,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16612,2391699405767700629,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,00001557,CENTRO DE SALUD NICRUPAMPA,26,18,0,10,0,0,15,4,3,2,3,10,0,32,2,1,3,2,AMBIGUA,0
00003854,2024,5,13,9,0,14,HUANCAVELICA,HUANCAVELICA,ASCENSION,GOBIERNO REGIONAL,I-4,ASCENSION,00003854,2024,05,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,16633,7654093849286819514,2024,05,090118,HUANCAVELICA,HUANCAVELICA,ASCENSION,GOBIERNO REGIONAL,I-4,00003854,ASCENSION,15,27,13,9,1,0,14,3,8,1,0,13,2,25,3,1,3,2,AMBIGUA,0
00001474,2024,4,0,2,0,3,ANCASH,RECUAY,TICAPAMPA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD TICAPAMPA,00001474,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,18055,17825879351669677240,2024,04,021710,ANCASH,RECUAY,TICAPAMPA,GOBIERNO REGIONAL,I-1,00001474,PUESTO DE SALUD TICAPAMPA,6,5,0,2,2,0,3,1,0,0,0,1,0,6,3,0,3,3,AMBIGUA,0
00001572,2024,4,0,0,0,1,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD CURHUAZ,00001572,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,18084,7972106134549217031,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,00001572,PUESTO DE SALUD CURHUAZ,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,AMBIGUA,0
00010997,2024,4,0,0,0,1,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SANTA ROSA DE CANSHAN,00010997,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,18085,1579594415731720740,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,00010997,PUESTO DE SALUD SANTA ROSA DE CANSHAN,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,AMBIGUA,0
00001542,2024,4,0,1,0,1,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SAPCHA,00001542,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,18088,1617909069873943544,2024,04,020402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-1,00001542,PUESTO DE SALUD SAPCHA,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,3,2,AMBIGUA,0
00011002,2024,4,0,0,0,1,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD JAUNA,00011002,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,18092,6437737348330723100,2024,04,020101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,00011002,PUESTO DE SALUD JAUNA,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,AMBIGUA,0
00001547,2024,4,0,0,0,1,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD YANACOSHCA,00001547,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,18101,5257526112395489916,2024,04,020101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,00001547,PUESTO DE SALUD YANACOSHCA,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,AMBIGUA,0
00001557,2024,4,0,10,0,15,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD NICRUPAMPA,00001557,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,18109,2391699405767700629,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,00001557,CENTRO DE SALUD NICRUPAMPA,26,18,0,10,0,0,15,4,3,2,3,10,0,32,2,1,3,2,AMBIGUA,0
00001573,2024,4,0,0,0,2,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD PARIA,00001573,2024,04,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,18110,3097286683526131609,2024,04,020105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,00001573,PUESTO DE SALUD PARIA,2,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,3,2,AMBIGUA,0
00001420,2024,12,0,3,0,5,AREQUIPA,CAYLLOMA,CABANACONDE,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD CABANACONDE,00001420,2024,12,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,19221,1129405029380220211,2024,12,040503,AREQUIPA,CAYLLOMA,CABANACONDE,GOBIERNO REGIONAL,I-3,00001420,CENTRO DE SALUD CABANACONDE,11,11,0,3,2,0,5,2,1,1,0,3,0,6,5,1,2,2,AMBIGUA,0
00003898,2024,9,0,1,0,1,HUANCAVELICA,TAYACAJA,PAMPAS,GOBIERNO REGIONAL,I-1,MANTACRA,00003898,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,19515,6675963049904183339,2024,09,090701,HUANCAVELICA,TAYACAJA,PAMPAS,GOBIERNO REGIONAL,I-1,00003898,MANTACRA,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,2,AMBIGUA,0
00012900,2024,9,0,0,0,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,GOBIERNO REGIONAL,I-1,RANRA,00012900,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,19520,10838895436478908175,2024,09,090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,GOBIERNO REGIONAL,I-1,00012900,RANRA,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,2,AMBIGUA,0
00003894,2024,9,0,1,0,3,HUANCAVELICA,TAYACAJA,QUICHUAS,GOBIERNO REGIONAL,I-3,QUICHUAS,00003894,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,19523,6221129088180298973,2024,09,090719,HUANCAVELICA,TAYACAJA,QUICHUAS,GOBIERNO REGIONAL,I-3,00003894,QUICHUAS,7,14,0,1,0,0,3,2,1,0,0,3,0,7,1,1,2,2,AMBIGUA,0
00004110,2024,9,0,0,0,0,HUANCAVELICA,TAYACAJA,HUARIBAMBA,GOBIERNO REGIONAL,I-1,ANTA,00004110,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,19750,4818583451504654189,2024,09,090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,GOBIERNO REGIONAL,I-1,00004110,ANTA,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,AMBIGUA,0
00026004,2024,9,0,2,0,4,HUANCAVELICA,TAYACAJA,PAMPAS,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD MENTAL COMUNITARIO TAYACAJA,00026004,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,19754,12724825206684590673,2024,09,090701,HUANCAVELICA,TAYACAJA,PAMPAS,GOBIERNO REGIONAL,I-3,00026004,CENTRO DE SALUD MENTAL COMUNITARIO TAYACAJA,7,14,0,2,0,0,4,0,8,0,0,0,1,5,1,1,2,2,AMBIGUA,0
00004111,2024,9,0,1,0,3,HUANCAVELICA,TAYACAJA,PICHOS,GOBIERNO REGIONAL,I-3,SANTIAGO DE PICHUS,00004111,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,19757,10084413864516545421,2024,09,090722,HUANCAVELICA,TAYACAJA,PICHOS,GOBIERNO REGIONAL,I-3,00004111,SANTIAGO DE PICHUS,7,14,0,1,1,0,3,3,1,0,0,1,0,4,0,1,2,2,AMBIGUA,0
00004112,2024,9,0,0,0,1,HUANCAVELICA,TAYACAJA,HUARIBAMBA,GOBIERNO REGIONAL,I-1,HUAYARQUI,00004112,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,19758,4725065754402859972,2024,09,090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,GOBIERNO REGIONAL,I-1,00004112,HUAYARQUI,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00004308,2024,9,0,0,0,1,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,EL DIAMANTE,00004308,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,21085,17216870336837412378,2024,09,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,00004308,EL DIAMANTE,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00004302,2024,9,1,1,0,1,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,APANGOYA,00004302,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,21822,5258146609956308728,2024,09,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004302,APANGOYA,2,2,1,1,1,0,1,0,0,0,0,1,0,2,0,0,2,2,AMBIGUA,0
00004308,2024,9,0,0,0,1,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,EL DIAMANTE,00004308,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,21829,5701648386979837738,2024,09,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,00004308,EL DIAMANTE,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,2,AMBIGUA,0
00004302,2024,9,0,1,0,1,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,APANGOYA,00004302,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,21845,53614463205840838,2024,09,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004302,APANGOYA,3,3,0,1,1,0,1,0,0,0,0,1,0,2,0,0,2,2,AMBIGUA,0
00001464,2024,5,0,2,0,4,AREQUIPA,LA UNION,ALCA,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD ALCA,00001464,2024,05,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,21896,4204060743712486472,2024,05,040802,AREQUIPA,LA UNION,ALCA,GOBIERNO REGIONAL,I-3,00001464,CENTRO DE SALUD ALCA,8,16,0,2,0,0,4,2,1,1,0,3,1,6,1,1,3,2,AMBIGUA,0
00001464,2024,5,0,3,0,5,AREQUIPA,LA UNION,ALCA,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD ALCA,00001464,2024,05,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,21902,14878343677920699285,2024,05,040802,AREQUIPA,LA UNION,ALCA,GOBIERNO REGIONAL,I-3,00001464,CENTRO DE SALUD ALCA,8,16,0,3,0,0,5,2,1,1,0,3,1,7,1,1,3,2,AMBIGUA,0
00005352,2024,9,0,2,0,2,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,GOBIERNO REGIONAL,I-2,CHUGAY,00005352,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,22227,17569460899052287382,2024,09,130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,GOBIERNO REGIONAL,I-2,00005352,CHUGAY,7,9,0,2,1,0,2,1,1,0,0,1,0,7,1,2,2,2,AMBIGUA,0
00005352,2024,9,0,1,0,2,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,GOBIERNO REGIONAL,I-2,CHUGAY,00005352,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,22582,5479141342377075974,2024,09,130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,GOBIERNO REGIONAL,I-2,00005352,CHUGAY,7,9,0,1,1,0,2,1,1,0,0,1,0,7,1,2,2,2,AMBIGUA,0
00002366,2024,6,0,2,0,4,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,CHECCA,00002366,2024,06,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,24307,5437523485536322351,2024,06,080502,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,00002366,CHECCA,5,4,0,2,0,0,4,0,0,0,0,2,0,5,0,1,2,2,AMBIGUA,0
00002366,2024,6,0,2,0,4,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,CHECCA,00002366,2024,06,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,24309,16773222192896344995,2024,06,080502,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,00002366,CHECCA,5,4,0,2,1,0,4,0,0,0,0,2,0,5,0,1,2,2,AMBIGUA,0
00001464,2024,5,0,2,0,4,AREQUIPA,LA UNION,ALCA,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD ALCA,00001464,2024,05,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,24332,4204060743712486472,2024,05,040802,AREQUIPA,LA UNION,ALCA,GOBIERNO REGIONAL,I-3,00001464,CENTRO DE SALUD ALCA,8,16,0,2,0,0,4,2,1,1,0,3,1,6,1,1,3,2,AMBIGUA,0
00004500,2024,8,0,2,0,5,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,GOBIERNO REGIONAL,I-3,JOSE SABOGAL,00004500,2024,08,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,24392,4619692875821409507,2024,08,061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,GOBIERNO REGIONAL,I-3,00004500,JOSE SABOGAL,8,10,0,2,1,0,5,1,1,0,0,5,1,9,2,1,2,2,AMBIGUA,0
00004500,2024,8,0,2,0,5,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,GOBIERNO REGIONAL,I-3,JOSE SABOGAL,00004500,2024,08,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,24726,16892765506873474436,2024,08,061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,GOBIERNO REGIONAL,I-3,00004500,JOSE SABOGAL,8,10,0,2,1,0,5,1,1,0,0,5,1,8,2,1,2,2,AMBIGUA,0
00004300,2024,7,0,2,0,5,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,24818,8505486237051636078,2024,07,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,8,8,0,2,1,0,5,2,1,0,1,5,0,9,2,2,5,2,AMBIGUA,0
00004300,2024,7,0,1,0,5,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,25345,1263415953855862942,2024,07,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,8,8,0,1,1,0,5,2,1,0,1,5,0,9,2,2,5,2,AMBIGUA,0
00003893,2024,9,0,0,0,1,HUANCAVELICA,TAYACAJA,AHUAYCHA,GOBIERNO REGIONAL,I-1,CCONOCC,00003893,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,25414,7304765509798138251,2024,09,090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,GOBIERNO REGIONAL,I-1,00003893,CCONOCC,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,AMBIGUA,0
00004105,2024,9,0,0,0,1,HUANCAVELICA,TAYACAJA,PAZOS,GOBIERNO REGIONAL,I-1,COYLLORPAMPA,00004105,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,25416,15557404624624283631,2024,09,090711,HUANCAVELICA,TAYACAJA,PAZOS,GOBIERNO REGIONAL,I-1,00004105,COYLLORPAMPA,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00007295,2024,9,0,0,0,0,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,GOBIERNO REGIONAL,I-1,UCHUYSIHUIS,00007295,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,25420,18423538069323172474,2024,09,090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,GOBIERNO REGIONAL,I-1,00007295,UCHUYSIHUIS,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00007387,2024,9,0,0,0,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,GOBIERNO REGIONAL,I-1,CHACHAS,00007387,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,25421,6919664419618517736,2024,09,090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,GOBIERNO REGIONAL,I-1,00007387,CHACHAS,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,AMBIGUA,0
00004098,2024,9,0,2,0,4,HUANCAVELICA,TAYACAJA,ACOSTAMBO,GOBIERNO REGIONAL,I-3,ACOSTAMBO,00004098,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,25426,16269019037449287258,2024,09,090702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,GOBIERNO REGIONAL,I-3,00004098,ACOSTAMBO,7,14,0,2,0,0,4,2,1,0,0,4,0,9,1,1,2,2,AMBIGUA,0
00004109,2024,9,0,1,0,2,HUANCAVELICA,TAYACAJA,HUARIBAMBA,GOBIERNO REGIONAL,I-3,HUARIBAMBA,00004109,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,25427,4034902346427634383,2024,09,090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,GOBIERNO REGIONAL,I-3,00004109,HUARIBAMBA,7,14,0,1,1,0,2,2,1,0,0,2,0,5,0,1,2,2,AMBIGUA,0
00003898,2024,9,0,0,0,1,HUANCAVELICA,TAYACAJA,PAMPAS,GOBIERNO REGIONAL,I-1,MANTACRA,00003898,2024,09,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,25433,15424217177600681975,2024,09,090701,HUANCAVELICA,TAYACAJA,PAMPAS,GOBIERNO REGIONAL,I-1,00003898,MANTACRA,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,AMBIGUA,0
