codigo_ipress,anio,mes,filas_originales,versiones_distintas,estado_calidad_a,cantidad_eliminada
00004211,2024,8,2,1,DUPLICADO_EXACTO,1
00004211,2024,12,2,1,DUPLICADO_EXACTO,1
00004211,2025,1,2,1,DUPLICADO_EXACTO,1
00004211,2025,8,2,1,DUPLICADO_EXACTO,1
00004211,2026,2,2,1,DUPLICADO_EXACTO,1
00004211,2026,4,2,1,DUPLICADO_EXACTO,1
00004212,2022,7,2,1,DUPLICADO_EXACTO,1
00004212,2022,12,2,1,DUPLICADO_EXACTO,1
00004212,2023,1,2,1,DUPLICADO_EXACTO,1
00004212,2023,4,2,1,DUPLICADO_EXACTO,1
00004212,2023,6,2,1,DUPLICADO_EXACTO,1
00004212,2023,7,2,1,DUPLICADO_EXACTO,1
00004212,2024,1,2,1,DUPLICADO_EXACTO,1
00004212,2024,2,2,1,DUPLICADO_EXACTO,1
00004212,2024,4,2,1,DUPLICADO_EXACTO,1
00004212,2024,11,2,1,DUPLICADO_EXACTO,1
00004212,2025,11,2,1,DUPLICADO_EXACTO,1
00004212,2026,2,2,1,DUPLICADO_EXACTO,1
00004213,2021,2,2,1,DUPLICADO_EXACTO,1
00004213,2021,3,2,1,DUPLICADO_EXACTO,1
00004214,2020,1,2,1,DUPLICADO_EXACTO,1
00004214,2020,2,2,1,DUPLICADO_EXACTO,1
00004214,2020,3,2,1,DUPLICADO_EXACTO,1
00004214,2020,5,2,1,DUPLICADO_EXACTO,1
00004214,2020,7,2,1,DUPLICADO_EXACTO,1
00004214,2020,8,2,1,DUPLICADO_EXACTO,1
00004214,2020,10,2,1,DUPLICADO_EXACTO,1
00004214,2020,11,2,1,DUPLICADO_EXACTO,1
00004214,2021,7,2,1,DUPLICADO_EXACTO,1
00004214,2021,8,2,1,DUPLICADO_EXACTO,1
00004214,2021,11,2,1,DUPLICADO_EXACTO,1
00004214,2021,12,2,1,DUPLICADO_EXACTO,1
00004214,2022,1,2,1,DUPLICADO_EXACTO,1
00004214,2022,2,2,1,DUPLICADO_EXACTO,1
00004214,2022,3,2,1,DUPLICADO_EXACTO,1
00004214,2022,4,2,1,DUPLICADO_EXACTO,1
00004214,2022,5,2,1,DUPLICADO_EXACTO,1
00004214,2022,7,2,1,DUPLICADO_EXACTO,1
00004214,2023,3,3,1,DUPLICADO_EXACTO,2
00004214,2023,8,2,1,DUPLICADO_EXACTO,1
00004214,2024,4,2,1,DUPLICADO_EXACTO,1
00004214,2024,5,2,1,DUPLICADO_EXACTO,1
00004214,2024,6,2,1,DUPLICADO_EXACTO,1
00004214,2024,7,2,1,DUPLICADO_EXACTO,1
00004214,2024,8,2,1,DUPLICADO_EXACTO,1
00004214,2024,12,2,1,DUPLICADO_EXACTO,1
00004214,2025,1,2,1,DUPLICADO_EXACTO,1
00004214,2025,8,2,1,DUPLICADO_EXACTO,1
00004214,2026,2,2,1,DUPLICADO_EXACTO,1
00004214,2026,4,2,1,DUPLICADO_EXACTO,1
00004215,2019,12,3,1,DUPLICADO_EXACTO,2
00004215,2020,1,2,1,DUPLICADO_EXACTO,1
00004215,2020,2,2,1,DUPLICADO_EXACTO,1
00004215,2020,3,2,1,DUPLICADO_EXACTO,1
00004215,2020,5,2,1,DUPLICADO_EXACTO,1
00004215,2020,7,2,1,DUPLICADO_EXACTO,1
00004215,2020,8,2,1,DUPLICADO_EXACTO,1
00004215,2020,10,2,1,DUPLICADO_EXACTO,1
00004215,2020,11,2,1,DUPLICADO_EXACTO,1
00004215,2021,7,2,1,DUPLICADO_EXACTO,1
00004215,2021,8,2,1,DUPLICADO_EXACTO,1
00004215,2021,11,2,1,DUPLICADO_EXACTO,1
00004215,2021,12,2,1,DUPLICADO_EXACTO,1
00004215,2022,1,2,1,DUPLICADO_EXACTO,1
00004215,2022,2,2,1,DUPLICADO_EXACTO,1
00004215,2022,3,2,1,DUPLICADO_EXACTO,1
00004215,2022,4,2,1,DUPLICADO_EXACTO,1
00004215,2022,5,2,1,DUPLICADO_EXACTO,1
00004215,2022,7,2,1,DUPLICADO_EXACTO,1
00004215,2023,3,3,1,DUPLICADO_EXACTO,2
00004215,2023,8,2,1,DUPLICADO_EXACTO,1
00004215,2024,4,2,1,DUPLICADO_EXACTO,1
00004215,2024,5,2,1,DUPLICADO_EXACTO,1
00004215,2024,6,2,1,DUPLICADO_EXACTO,1
00004215,2024,7,2,1,DUPLICADO_EXACTO,1
00004215,2024,8,2,1,DUPLICADO_EXACTO,1
00004215,2024,12,2,1,DUPLICADO_EXACTO,1
00004215,2025,1,2,1,DUPLICADO_EXACTO,1
00004215,2025,8,2,1,DUPLICADO_EXACTO,1
00004215,2026,2,2,1,DUPLICADO_EXACTO,1
00004215,2026,4,2,1,DUPLICADO_EXACTO,1
00004216,2022,7,2,1,DUPLICADO_EXACTO,1
00004216,2022,12,2,1,DUPLICADO_EXACTO,1
00004216,2023,1,2,1,DUPLICADO_EXACTO,1
00004216,2023,4,2,1,DUPLICADO_EXACTO,1
00004216,2023,7,2,1,DUPLICADO_EXACTO,1
00004216,2024,1,2,1,DUPLICADO_EXACTO,1
00004216,2024,2,2,1,DUPLICADO_EXACTO,1
00004216,2024,4,2,1,DUPLICADO_EXACTO,1
00004217,2021,2,2,1,DUPLICADO_EXACTO,1
00004217,2021,3,2,1,DUPLICADO_EXACTO,1
00004217,2022,4,2,1,DUPLICADO_EXACTO,1
00004217,2022,7,2,1,DUPLICADO_EXACTO,1
00004217,2024,5,2,1,DUPLICADO_EXACTO,1
00004218,2021,2,2,1,DUPLICADO_EXACTO,1
00004218,2021,3,2,1,DUPLICADO_EXACTO,1
00004218,2022,4,2,1,DUPLICADO_EXACTO,1
00004218,2022,7,2,1,DUPLICADO_EXACTO,1
00004218,2024,5,2,1,DUPLICADO_EXACTO,1
00004219,2021,2,2,1,DUPLICADO_EXACTO,1
00004219,2024,5,2,1,DUPLICADO_EXACTO,1
00004220,2020,1,2,1,DUPLICADO_EXACTO,1
00004220,2020,2,2,1,DUPLICADO_EXACTO,1
00004220,2020,3,2,1,DUPLICADO_EXACTO,1
00004220,2020,5,2,1,DUPLICADO_EXACTO,1
00004220,2020,7,2,1,DUPLICADO_EXACTO,1
00004220,2020,8,2,1,DUPLICADO_EXACTO,1
00004220,2020,10,2,1,DUPLICADO_EXACTO,1
00004220,2020,11,2,1,DUPLICADO_EXACTO,1
00004220,2021,7,2,1,DUPLICADO_EXACTO,1
00004220,2021,8,2,1,DUPLICADO_EXACTO,1
00004220,2021,11,2,1,DUPLICADO_EXACTO,1
00004220,2021,12,2,1,DUPLICADO_EXACTO,1
00004220,2022,2,2,1,DUPLICADO_EXACTO,1
00004220,2022,3,2,1,DUPLICADO_EXACTO,1
00004220,2022,4,2,1,DUPLICADO_EXACTO,1
00004220,2022,5,2,1,DUPLICADO_EXACTO,1
00004220,2022,7,2,1,DUPLICADO_EXACTO,1
00004220,2023,3,3,1,DUPLICADO_EXACTO,2
00004220,2023,8,2,1,DUPLICADO_EXACTO,1
00004220,2024,4,2,1,DUPLICADO_EXACTO,1
00004220,2024,5,2,1,DUPLICADO_EXACTO,1
00004220,2024,6,2,1,DUPLICADO_EXACTO,1
00004220,2024,7,2,1,DUPLICADO_EXACTO,1
00004220,2024,8,2,1,DUPLICADO_EXACTO,1
00004220,2024,12,2,1,DUPLICADO_EXACTO,1
00004220,2025,1,2,1,DUPLICADO_EXACTO,1
00004220,2025,8,2,1,DUPLICADO_EXACTO,1
00004220,2026,2,2,1,DUPLICADO_EXACTO,1
00004220,2026,4,2,1,DUPLICADO_EXACTO,1
00004221,2020,1,2,1,DUPLICADO_EXACTO,1
00004221,2020,2,2,1,DUPLICADO_EXACTO,1
00004221,2020,3,2,1,DUPLICADO_EXACTO,1
00004221,2020,5,2,1,DUPLICADO_EXACTO,1
00004221,2020,7,2,1,DUPLICADO_EXACTO,1
00004221,2020,8,2,1,DUPLICADO_EXACTO,1
00004221,2020,10,2,1,DUPLICADO_EXACTO,1
00004221,2020,11,2,1,DUPLICADO_EXACTO,1
00004221,2021,7,2,1,DUPLICADO_EXACTO,1
00004221,2021,8,2,1,DUPLICADO_EXACTO,1
00004221,2021,11,2,1,DUPLICADO_EXACTO,1
00004221,2022,1,2,1,DUPLICADO_EXACTO,1
00004221,2022,2,2,1,DUPLICADO_EXACTO,1
00004221,2022,3,2,1,DUPLICADO_EXACTO,1
00004221,2022,4,2,1,DUPLICADO_EXACTO,1
00004221,2022,5,2,1,DUPLICADO_EXACTO,1
00004221,2022,7,2,1,DUPLICADO_EXACTO,1
00004221,2023,8,2,1,DUPLICADO_EXACTO,1
00004221,2024,4,2,1,DUPLICADO_EXACTO,1
00004221,2024,5,2,1,DUPLICADO_EXACTO,1
00004221,2024,6,2,1,DUPLICADO_EXACTO,1
00004221,2024,7,2,1,DUPLICADO_EXACTO,1
00004221,2024,8,2,1,DUPLICADO_EXACTO,1
00004221,2024,12,2,1,DUPLICADO_EXACTO,1
00004221,2025,1,2,1,DUPLICADO_EXACTO,1
00004221,2025,8,2,1,DUPLICADO_EXACTO,1
00004221,2026,2,2,1,DUPLICADO_EXACTO,1
00004221,2026,4,2,1,DUPLICADO_EXACTO,1
00004222,2022,7,2,1,DUPLICADO_EXACTO,1
00004222,2022,12,2,1,DUPLICADO_EXACTO,1
00004222,2023,1,2,1,DUPLICADO_EXACTO,1
00004222,2023,4,2,1,DUPLICADO_EXACTO,1
00004222,2023,6,2,1,DUPLICADO_EXACTO,1
00004222,2023,7,2,1,DUPLICADO_EXACTO,1
00004222,2024,1,2,1,DUPLICADO_EXACTO,1
00004222,2024,2,2,1,DUPLICADO_EXACTO,1
00004222,2024,4,2,1,DUPLICADO_EXACTO,1
00004222,2024,11,2,1,DUPLICADO_EXACTO,1
00004222,2025,11,2,1,DUPLICADO_EXACTO,1
00004222,2026,2,2,1,DUPLICADO_EXACTO,1
00004223,2019,12,4,1,DUPLICADO_EXACTO,3
00004224,2020,8,2,1,DUPLICADO_EXACTO,1
00004224,2021,3,2,1,DUPLICADO_EXACTO,1
00004224,2021,7,2,1,DUPLICADO_EXACTO,1
00004224,2025,10,2,1,DUPLICADO_EXACTO,1
00004224,2025,11,2,1,DUPLICADO_EXACTO,1
00004224,2026,2,2,1,DUPLICADO_EXACTO,1
00004225,2025,10,2,1,DUPLICADO_EXACTO,1
00004225,2026,7,2,1,DUPLICADO_EXACTO,1
00004226,2026,7,2,1,DUPLICADO_EXACTO,1
00004228,2020,8,2,1,DUPLICADO_EXACTO,1
00004228,2021,3,2,1,DUPLICADO_EXACTO,1
00004228,2021,7,2,1,DUPLICADO_EXACTO,1
00004228,2021,9,3,1,DUPLICADO_EXACTO,2
00004228,2021,10,2,1,DUPLICADO_EXACTO,1
00004228,2021,11,2,1,DUPLICADO_EXACTO,1
00004228,2022,2,2,1,DUPLICADO_EXACTO,1
00004228,2022,3,2,1,DUPLICADO_EXACTO,1
00004228,2022,6,2,1,DUPLICADO_EXACTO,1
00004228,2025,10,2,1,DUPLICADO_EXACTO,1
00004228,2025,11,2,1,DUPLICADO_EXACTO,1
00004228,2026,2,2,1,DUPLICADO_EXACTO,1
00004229,2019,7,2,1,DUPLICADO_EXACTO,1
00004229,2019,10,2,1,DUPLICADO_EXACTO,1
00004229,2020,8,2,1,DUPLICADO_EXACTO,1
00004229,2021,3,2,1,DUPLICADO_EXACTO,1
00004229,2021,7,2,1,DUPLICADO_EXACTO,1
00004229,2021,9,3,1,DUPLICADO_EXACTO,2
00004229,2021,10,2,1,DUPLICADO_EXACTO,1
00004229,2021,11,2,1,DUPLICADO_EXACTO,1
00004229,2022,2,2,1,DUPLICADO_EXACTO,1
00004229,2022,3,2,1,DUPLICADO_EXACTO,1
00004229,2022,6,2,1,DUPLICADO_EXACTO,1
00004229,2025,10,2,1,DUPLICADO_EXACTO,1
00004229,2025,11,2,1,DUPLICADO_EXACTO,1
00004229,2026,2,2,1,DUPLICADO_EXACTO,1
00004230,2021,3,2,1,DUPLICADO_EXACTO,1
00004230,2021,7,2,1,DUPLICADO_EXACTO,1
00004230,2021,9,3,1,DUPLICADO_EXACTO,2
00004230,2021,10,2,1,DUPLICADO_EXACTO,1
00004230,2021,11,2,1,DUPLICADO_EXACTO,1
00004230,2022,2,2,1,DUPLICADO_EXACTO,1
00004230,2022,3,2,1,DUPLICADO_EXACTO,1
00004230,2022,6,2,1,DUPLICADO_EXACTO,1
00004230,2025,10,2,1,DUPLICADO_EXACTO,1
00004231,2020,8,2,1,DUPLICADO_EXACTO,1
00004231,2021,3,2,1,DUPLICADO_EXACTO,1
00004231,2021,7,2,1,DUPLICADO_EXACTO,1
00004231,2021,9,3,1,DUPLICADO_EXACTO,2
00004231,2021,10,2,1,DUPLICADO_EXACTO,1
00004231,2021,11,2,1,DUPLICADO_EXACTO,1
00004231,2022,2,2,1,DUPLICADO_EXACTO,1
00004231,2022,3,2,1,DUPLICADO_EXACTO,1
00004231,2022,6,2,1,DUPLICADO_EXACTO,1
00004231,2025,10,2,1,DUPLICADO_EXACTO,1
00004231,2025,11,2,1,DUPLICADO_EXACTO,1
00004231,2026,2,2,1,DUPLICADO_EXACTO,1
00004232,2021,8,2,1,DUPLICADO_EXACTO,1
00004232,2021,12,3,1,DUPLICADO_EXACTO,2
00004232,2022,1,3,1,DUPLICADO_EXACTO,2
00004232,2022,2,2,1,DUPLICADO_EXACTO,1
00004232,2022,3,3,1,DUPLICADO_EXACTO,2
00004232,2022,4,3,1,DUPLICADO_EXACTO,2
00004233,2021,8,2,1,DUPLICADO_EXACTO,1
00004233,2022,1,3,1,DUPLICADO_EXACTO,2
00004233,2022,2,2,1,DUPLICADO_EXACTO,1
00004233,2022,3,3,1,DUPLICADO_EXACTO,2
00004233,2022,4,3,1,DUPLICADO_EXACTO,2
00004233,2026,3,3,1,DUPLICADO_EXACTO,2
00004234,2026,3,3,1,DUPLICADO_EXACTO,2
00004235,2021,8,2,1,DUPLICADO_EXACTO,1
00004235,2021,12,3,1,DUPLICADO_EXACTO,2
00004235,2022,1,3,1,DUPLICADO_EXACTO,2
00004235,2022,2,2,1,DUPLICADO_EXACTO,1
00004235,2022,3,3,1,DUPLICADO_EXACTO,2
00004235,2022,4,3,1,DUPLICADO_EXACTO,2
00004235,2026,3,3,1,DUPLICADO_EXACTO,2
00004236,2020,11,2,1,DUPLICADO_EXACTO,1
00004236,2020,12,2,1,DUPLICADO_EXACTO,1
00004236,2021,3,2,1,DUPLICADO_EXACTO,1
00004236,2021,7,2,1,DUPLICADO_EXACTO,1
00004236,2022,5,2,1,DUPLICADO_EXACTO,1
00004236,2022,6,2,1,DUPLICADO_EXACTO,1
00004236,2022,9,2,1,DUPLICADO_EXACTO,1
00004236,2023,5,2,1,DUPLICADO_EXACTO,1
00004236,2023,6,2,1,DUPLICADO_EXACTO,1
00004236,2025,2,2,1,DUPLICADO_EXACTO,1
00004236,2025,9,2,1,DUPLICADO_EXACTO,1
00004236,2025,11,2,1,DUPLICADO_EXACTO,1
00004237,2020,1,2,1,DUPLICADO_EXACTO,1
00004237,2020,2,2,1,DUPLICADO_EXACTO,1
00004237,2020,3,3,1,DUPLICADO_EXACTO,2
00004237,2020,4,2,1,DUPLICADO_EXACTO,1
00004237,2020,12,2,1,DUPLICADO_EXACTO,1
00004237,2021,1,2,1,DUPLICADO_EXACTO,1
00004237,2021,2,2,1,DUPLICADO_EXACTO,1
00004237,2021,4,2,1,DUPLICADO_EXACTO,1
00004237,2021,7,2,1,DUPLICADO_EXACTO,1
00004237,2021,8,2,1,DUPLICADO_EXACTO,1
00004237,2021,11,2,1,DUPLICADO_EXACTO,1
00004237,2021,12,2,1,DUPLICADO_EXACTO,1
00004237,2022,1,2,1,DUPLICADO_EXACTO,1
00004237,2022,6,2,1,DUPLICADO_EXACTO,1
00004237,2023,10,2,1,DUPLICADO_EXACTO,1
00004237,2024,5,3,1,DUPLICADO_EXACTO,2
00004237,2024,10,3,1,DUPLICADO_EXACTO,2
00004237,2024,12,2,1,DUPLICADO_EXACTO,1
00004237,2025,1,2,1,DUPLICADO_EXACTO,1
00004237,2025,3,2,1,DUPLICADO_EXACTO,1
00004237,2025,4,2,1,DUPLICADO_EXACTO,1
00004237,2026,1,2,1,DUPLICADO_EXACTO,1
00004237,2026,4,2,1,DUPLICADO_EXACTO,1
00004237,2026,5,2,1,DUPLICADO_EXACTO,1
00004237,2026,6,2,1,DUPLICADO_EXACTO,1
00004238,2020,8,2,1,DUPLICADO_EXACTO,1
00004238,2020,12,2,1,DUPLICADO_EXACTO,1
00004238,2021,1,2,1,DUPLICADO_EXACTO,1
00004238,2021,2,2,1,DUPLICADO_EXACTO,1
00004238,2021,4,2,1,DUPLICADO_EXACTO,1
00004238,2021,7,2,1,DUPLICADO_EXACTO,1
00004238,2021,8,2,1,DUPLICADO_EXACTO,1
00004238,2021,11,2,1,DUPLICADO_EXACTO,1
00004238,2022,9,2,1,DUPLICADO_EXACTO,1
00004238,2023,10,2,1,DUPLICADO_EXACTO,1
00004238,2024,10,3,1,DUPLICADO_EXACTO,2
00004238,2024,12,2,1,DUPLICADO_EXACTO,1
00004238,2026,1,2,1,DUPLICADO_EXACTO,1
00004238,2026,4,2,1,DUPLICADO_EXACTO,1
00004238,2026,5,2,1,DUPLICADO_EXACTO,1
00004238,2026,6,2,1,DUPLICADO_EXACTO,1
00004239,2020,11,2,1,DUPLICADO_EXACTO,1
00004239,2020,12,2,1,DUPLICADO_EXACTO,1
00004239,2021,3,2,1,DUPLICADO_EXACTO,1
00004239,2021,7,2,1,DUPLICADO_EXACTO,1
00004239,2022,5,2,1,DUPLICADO_EXACTO,1
00004239,2022,6,2,1,DUPLICADO_EXACTO,1
00004239,2022,9,2,1,DUPLICADO_EXACTO,1
00004239,2023,5,2,1,DUPLICADO_EXACTO,1
00004239,2023,6,2,1,DUPLICADO_EXACTO,1
00004239,2025,2,2,1,DUPLICADO_EXACTO,1
00004239,2025,9,2,1,DUPLICADO_EXACTO,1
00004239,2025,11,2,1,DUPLICADO_EXACTO,1
00004241,2020,12,2,1,DUPLICADO_EXACTO,1
00004241,2021,1,7,1,DUPLICADO_EXACTO,6
00004241,2021,10,2,1,DUPLICADO_EXACTO,1
00004241,2022,1,3,1,DUPLICADO_EXACTO,2
00004241,2022,4,2,1,DUPLICADO_EXACTO,1
00004241,2022,5,2,1,DUPLICADO_EXACTO,1
00004241,2023,3,2,1,DUPLICADO_EXACTO,1
00004241,2023,4,2,1,DUPLICADO_EXACTO,1
00004241,2023,5,2,1,DUPLICADO_EXACTO,1
00004241,2023,7,2,1,DUPLICADO_EXACTO,1
00004241,2023,8,2,1,DUPLICADO_EXACTO,1
00004241,2023,9,2,1,DUPLICADO_EXACTO,1
00004241,2023,10,2,1,DUPLICADO_EXACTO,1
00004241,2024,3,2,1,DUPLICADO_EXACTO,1
00004241,2025,2,2,1,DUPLICADO_EXACTO,1
00004241,2025,11,2,1,DUPLICADO_EXACTO,1
00004242,2019,12,2,1,DUPLICADO_EXACTO,1
00004242,2020,12,2,1,DUPLICADO_EXACTO,1
00004242,2021,1,7,1,DUPLICADO_EXACTO,6
00004242,2021,10,2,1,DUPLICADO_EXACTO,1
00004242,2022,1,3,1,DUPLICADO_EXACTO,2
00004242,2022,4,2,1,DUPLICADO_EXACTO,1
00004242,2022,5,2,1,DUPLICADO_EXACTO,1
00004242,2022,7,2,1,DUPLICADO_EXACTO,1
00004242,2023,3,2,1,DUPLICADO_EXACTO,1
00004242,2023,4,2,1,DUPLICADO_EXACTO,1
00004242,2023,5,2,1,DUPLICADO_EXACTO,1
00004242,2023,7,2,1,DUPLICADO_EXACTO,1
00004242,2023,8,2,1,DUPLICADO_EXACTO,1
00004242,2023,9,2,1,DUPLICADO_EXACTO,1
00004242,2023,10,2,1,DUPLICADO_EXACTO,1
00004242,2024,3,2,1,DUPLICADO_EXACTO,1
00004242,2025,2,2,1,DUPLICADO_EXACTO,1
00004242,2025,11,2,1,DUPLICADO_EXACTO,1
00004243,2020,12,2,1,DUPLICADO_EXACTO,1
00004243,2021,1,7,1,DUPLICADO_EXACTO,6
00004243,2021,10,2,1,DUPLICADO_EXACTO,1
00004243,2022,1,3,1,DUPLICADO_EXACTO,2
00004243,2022,4,2,1,DUPLICADO_EXACTO,1
00004243,2022,5,2,1,DUPLICADO_EXACTO,1
00004243,2022,7,2,1,DUPLICADO_EXACTO,1
00004243,2023,3,2,1,DUPLICADO_EXACTO,1
00004243,2023,4,2,1,DUPLICADO_EXACTO,1
00004243,2023,5,2,1,DUPLICADO_EXACTO,1
00004243,2023,7,2,1,DUPLICADO_EXACTO,1
00004243,2023,8,2,1,DUPLICADO_EXACTO,1
00004243,2023,9,2,1,DUPLICADO_EXACTO,1
00004243,2023,10,2,1,DUPLICADO_EXACTO,1
00004243,2024,3,2,1,DUPLICADO_EXACTO,1
00004243,2025,2,2,1,DUPLICADO_EXACTO,1
00004246,2021,3,3,1,DUPLICADO_EXACTO,2
00004246,2021,10,4,1,DUPLICADO_EXACTO,3
00004247,2022,10,2,1,DUPLICADO_EXACTO,1
00004247,2023,10,2,1,DUPLICADO_EXACTO,1
00004247,2024,11,2,1,DUPLICADO_EXACTO,1
00004247,2024,12,2,1,DUPLICADO_EXACTO,1
00004247,2026,6,4,1,DUPLICADO_EXACTO,3
00004248,2020,8,2,1,DUPLICADO_EXACTO,1
00004248,2020,12,2,1,DUPLICADO_EXACTO,1
00004248,2022,6,2,1,DUPLICADO_EXACTO,1
00004248,2024,5,2,1,DUPLICADO_EXACTO,1
00004250,2022,7,4,1,DUPLICADO_EXACTO,3
00004250,2022,10,2,1,DUPLICADO_EXACTO,1
00004250,2022,11,3,1,DUPLICADO_EXACTO,2
00004251,2022,7,4,1,DUPLICADO_EXACTO,3
00004251,2022,10,2,1,DUPLICADO_EXACTO,1
00004251,2022,11,3,1,DUPLICADO_EXACTO,2
00004252,2022,7,4,1,DUPLICADO_EXACTO,3
00004252,2022,10,2,1,DUPLICADO_EXACTO,1
00004252,2022,11,3,1,DUPLICADO_EXACTO,2
00004253,2022,7,4,1,DUPLICADO_EXACTO,3
00004253,2022,10,2,1,DUPLICADO_EXACTO,1
00004253,2022,11,3,1,DUPLICADO_EXACTO,2
00004254,2024,6,3,1,DUPLICADO_EXACTO,2
00004254,2025,2,2,1,DUPLICADO_EXACTO,1
00004255,2022,10,2,1,DUPLICADO_EXACTO,1
00004255,2026,2,3,1,DUPLICADO_EXACTO,2
00004255,2026,3,4,1,DUPLICADO_EXACTO,3
00004256,2020,3,2,1,DUPLICADO_EXACTO,1
00004256,2020,5,2,1,DUPLICADO_EXACTO,1
00004256,2021,11,2,1,DUPLICADO_EXACTO,1
00004256,2022,4,2,1,DUPLICADO_EXACTO,1
00004256,2022,7,2,1,DUPLICADO_EXACTO,1
00004256,2023,7,2,1,DUPLICADO_EXACTO,1
00004256,2023,9,2,1,DUPLICADO_EXACTO,1
00004256,2024,6,3,1,DUPLICADO_EXACTO,2
00004256,2025,4,2,1,DUPLICADO_EXACTO,1
00004256,2026,3,2,1,DUPLICADO_EXACTO,1
00004257,2019,9,2,1,DUPLICADO_EXACTO,1
00004257,2020,3,2,1,DUPLICADO_EXACTO,1
00004257,2020,5,2,1,DUPLICADO_EXACTO,1
00004257,2021,11,2,1,DUPLICADO_EXACTO,1
00004257,2022,4,2,1,DUPLICADO_EXACTO,1
00004257,2022,7,2,1,DUPLICADO_EXACTO,1
00004257,2023,7,2,1,DUPLICADO_EXACTO,1
00004257,2023,9,2,1,DUPLICADO_EXACTO,1
00004257,2024,2,2,1,DUPLICADO_EXACTO,1
00004257,2024,3,2,1,DUPLICADO_EXACTO,1
00004257,2024,6,3,1,DUPLICADO_EXACTO,2
00004257,2025,10,2,1,DUPLICADO_EXACTO,1
00004257,2026,3,2,1,DUPLICADO_EXACTO,1
00004258,2020,3,2,1,DUPLICADO_EXACTO,1
00004258,2020,5,2,1,DUPLICADO_EXACTO,1
00004258,2021,11,2,1,DUPLICADO_EXACTO,1
00004258,2022,4,2,1,DUPLICADO_EXACTO,1
00004258,2022,7,2,1,DUPLICADO_EXACTO,1
00004258,2023,7,2,1,DUPLICADO_EXACTO,1
00004258,2023,9,2,1,DUPLICADO_EXACTO,1
00004258,2024,2,2,1,DUPLICADO_EXACTO,1
00004258,2024,3,2,1,DUPLICADO_EXACTO,1
00004258,2024,6,2,1,DUPLICADO_EXACTO,1
00004258,2025,4,2,1,DUPLICADO_EXACTO,1
00004258,2025,10,2,1,DUPLICADO_EXACTO,1
00004258,2026,3,2,1,DUPLICADO_EXACTO,1
00004259,2020,3,2,1,DUPLICADO_EXACTO,1
00004259,2020,5,2,1,DUPLICADO_EXACTO,1
00004259,2021,11,2,1,DUPLICADO_EXACTO,1
00004259,2023,7,2,1,DUPLICADO_EXACTO,1
00004259,2023,9,2,1,DUPLICADO_EXACTO,1
00004259,2024,2,2,1,DUPLICADO_EXACTO,1
00004259,2024,3,2,1,DUPLICADO_EXACTO,1
00004259,2024,6,2,1,DUPLICADO_EXACTO,1
00004259,2025,4,2,1,DUPLICADO_EXACTO,1
00004259,2025,10,2,1,DUPLICADO_EXACTO,1
00004259,2026,3,2,1,DUPLICADO_EXACTO,1
00004260,2020,5,2,1,DUPLICADO_EXACTO,1
00004260,2022,4,2,1,DUPLICADO_EXACTO,1
00004260,2022,7,2,1,DUPLICADO_EXACTO,1
00004260,2023,7,2,1,DUPLICADO_EXACTO,1
00004260,2023,9,2,1,DUPLICADO_EXACTO,1
00004260,2024,2,2,1,DUPLICADO_EXACTO,1
00004260,2024,3,2,1,DUPLICADO_EXACTO,1
00004260,2025,4,2,1,DUPLICADO_EXACTO,1
00004260,2025,10,2,1,DUPLICADO_EXACTO,1
00004260,2026,3,2,1,DUPLICADO_EXACTO,1
00004261,2021,5,2,1,DUPLICADO_EXACTO,1
00004261,2022,4,2,1,DUPLICADO_EXACTO,1
00004261,2022,11,2,1,DUPLICADO_EXACTO,1
00004261,2025,10,2,1,DUPLICADO_EXACTO,1
00004263,2020,1,2,1,DUPLICADO_EXACTO,1
00004263,2020,2,2,1,DUPLICADO_EXACTO,1
00004263,2020,3,2,1,DUPLICADO_EXACTO,1
00004263,2020,4,2,1,DUPLICADO_EXACTO,1
00004263,2021,4,2,1,DUPLICADO_EXACTO,1
00004263,2021,5,2,1,DUPLICADO_EXACTO,1
00004263,2021,10,3,1,DUPLICADO_EXACTO,2
00004263,2022,5,2,1,DUPLICADO_EXACTO,1
00004263,2022,7,2,1,DUPLICADO_EXACTO,1
00004263,2022,8,2,1,DUPLICADO_EXACTO,1
00004263,2022,9,3,1,DUPLICADO_EXACTO,2
00004263,2022,10,2,1,DUPLICADO_EXACTO,1
00004263,2022,11,2,1,DUPLICADO_EXACTO,1
00004263,2025,10,2,1,DUPLICADO_EXACTO,1
00004263,2026,1,6,1,DUPLICADO_EXACTO,5
00004264,2020,1,2,1,DUPLICADO_EXACTO,1
00004264,2020,2,2,1,DUPLICADO_EXACTO,1
00004264,2020,3,2,1,DUPLICADO_EXACTO,1
00004264,2020,4,2,1,DUPLICADO_EXACTO,1
00004264,2021,4,2,1,DUPLICADO_EXACTO,1
00004264,2022,4,2,1,DUPLICADO_EXACTO,1
00004264,2022,5,2,1,DUPLICADO_EXACTO,1
00004265,2019,9,2,1,DUPLICADO_EXACTO,1
00004265,2020,8,2,1,DUPLICADO_EXACTO,1
00004265,2021,2,3,1,DUPLICADO_EXACTO,2
00004265,2021,9,3,1,DUPLICADO_EXACTO,2
00004265,2021,10,2,1,DUPLICADO_EXACTO,1
00004265,2021,11,2,1,DUPLICADO_EXACTO,1
00004265,2022,2,2,1,DUPLICADO_EXACTO,1
00004265,2022,3,2,1,DUPLICADO_EXACTO,1
