codigo_ipress,anio,mes,departamento,provincia,distrito,sector,categoria,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,_archivo,_registro
00007632,2018,1,LIMA,LIMA,PUENTE PIEDRA,MINSA,II-2,108,135,37,155,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,7819
00006217,2018,4,LIMA,LIMA,LIMA,MINSA,III-2,11,108,27,55,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,7839
00016918,2018,2,LIMA,LIMA,SAN BORJA,MINSA,III-2,222,341,57,474,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,7886
00006210,2018,5,LIMA,LIMA,SURQUILLO,MINSA,III-2,419,229,171,498,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,7898
00005947,2018,6,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,135,9,103,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,7924
00008489,2018,2,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,87,186,3,140,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,7931
00023159,2018,4,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-E,126,236,0,164,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,7976
00008489,2018,5,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,84,204,2,145,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8002
00009188,2018,6,LIMA,LIMA,LIMA,ESSALUD,II-1,49,89,4,56,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8039
00013591,2018,4,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,373,469,217,375,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8110
00012923,2018,5,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,8,0,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8124
00006216,2018,3,LIMA,LIMA,BREÑA,MINSA,III-2,384,367,23,573,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8221
00005987,2018,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,366,470,196,334,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8229
00005945,2018,4,LIMA,LIMA,ATE,MINSA,II-1,78,176,44,135,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8271
00005987,2018,1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,366,429,184,281,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8331
00018011,2018,2,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,110,141,44,223,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8432
00005946,2018,6,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,660,339,216,538,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8481
00006207,2018,1,LIMA,LIMA,LIMA,MINSA,III-1,662,399,210,482,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8485
00018011,2018,3,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,110,141,44,224,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8526
00005946,2018,2,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,640,337,218,502,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8544
00007734,2018,4,LIMA,LIMA,CHORRILLOS,MINSA,III-2,36,101,31,23,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8561
00009251,2018,6,LIMA,LIMA,LA VICTORIA,ESSALUD,III-2,956,1303,414,1095,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8599
00007634,2018,4,LIMA,LIMA,COMAS,MINSA,III-1,341,207,114,239,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8627
00008741,2018,5,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,63,83,6,71,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8637
00014718,2018,3,LIMA,LIMA,SAN MIGUEL,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-E,36,28,1,31,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8745
00005947,2018,3,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,125,18,84,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8748
00007733,2018,3,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,88,97,44,64,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8749
00008353,2018,2,LIMA,LIMA,ATE,ESSALUD,II-1,68,106,24,89,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8798
00007633,2018,4,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-1,371,692,354,420,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8814
00008353,2018,1,LIMA,LIMA,ATE,ESSALUD,II-1,68,106,24,89,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8848
00005883,2018,2,LIMA,LIMA,ATE,MINSA,II-1,51,64,0,55,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8882
00007633,2018,1,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-1,376,691,351,417,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8988
00008489,2018,6,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,84,197,2,143,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9038
00006213,2018,2,LIMA,LIMA,MIRAFLORES,MINSA,III-E,71,135,28,169,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9150
00010434,2018,3,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,142,38,15,77,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9158
00008317,2018,1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ESSALUD,II-1,53,111,12,74,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9191
00006212,2018,6,LIMA,LIMA,LA VICTORIA,MINSA,III-E,52,124,11,128,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9299
00009251,2018,3,LIMA,LIMA,LA VICTORIA,ESSALUD,III-2,946,1307,414,1102,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9335
00008741,2018,3,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,63,77,3,71,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9341
00005945,2018,7,LIMA,LIMA,ATE,MINSA,II-1,78,135,61,135,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9359
00007734,2018,7,LIMA,LIMA,CHORRILLOS,MINSA,III-2,36,117,47,18,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9360
00010434,2018,7,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,142,38,15,76,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9582
00008318,2018,7,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,46,86,4,66,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9681
00005883,2018,8,LIMA,LIMA,ATE,MINSA,II-1,51,73,0,75,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9903
00008564,2018,8,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,47,98,0,73,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10089
00016094,2018,10,LIMA,LIMA,RIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,0,83,44,0,34,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10140
00007632,2018,9,LIMA,LIMA,PUENTE PIEDRA,MINSA,II-2,102,144,42,155,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10263
00008353,2018,10,LIMA,LIMA,ATE,ESSALUD,II-1,68,105,24,89,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10276
00009188,2018,9,LIMA,LIMA,LIMA,ESSALUD,II-1,47,89,4,56,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10387
00008564,2018,7,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,47,96,0,75,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10444
00016094,2018,8,LIMA,LIMA,RIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,0,83,39,0,32,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10453
00006217,2018,9,LIMA,LIMA,LIMA,MINSA,III-2,11,108,27,55,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10528
00005987,2018,6,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,366,490,157,340,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10620
00010135,2018,7,LIMA,LIMA,LA MOLINA,ESSALUD,II-1,50,98,6,66,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10654
00014718,2018,8,LIMA,LIMA,SAN MIGUEL,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-E,38,31,0,31,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10743
00008720,2018,8,LIMA,LIMA,JESUS MARIA,ESSALUD,III-2,1505,1785,503,1711,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10841
00007733,2018,9,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,81,113,45,78,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10908
00012923,2018,7,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,5,0,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10944
00010098,2018,8,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,20,41,0,58,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,10957
00006217,2018,6,LIMA,LIMA,LIMA,MINSA,III-2,11,108,27,55,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11029
00008671,2018,9,LIMA,LIMA,COMAS,ESSALUD,II-1,115,137,0,116,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11088
00008502,2018,7,LIMA,LIMA,LIMA,ESSALUD,II-2,228,339,92,209,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11134
00005947,2018,8,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,141,9,107,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11377
00008671,2018,8,LIMA,LIMA,COMAS,ESSALUD,II-1,114,134,0,116,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11382
00006213,2018,10,LIMA,LIMA,MIRAFLORES,MINSA,III-E,71,152,34,179,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11420
00005945,2018,6,LIMA,LIMA,ATE,MINSA,II-1,78,175,44,135,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11449
00007632,2018,7,LIMA,LIMA,PUENTE PIEDRA,MINSA,II-2,102,144,42,155,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11460
00005883,2018,9,LIMA,LIMA,ATE,MINSA,II-1,51,71,0,75,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11732
00007734,2018,6,LIMA,LIMA,CHORRILLOS,MINSA,III-2,36,109,40,17,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11757
00009188,2018,8,LIMA,LIMA,LIMA,ESSALUD,II-1,47,89,4,56,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11805
00005946,2018,9,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,660,367,215,542,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11835
00006216,2018,10,LIMA,LIMA,BREÑA,MINSA,III-2,381,358,33,570,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11945
00006216,2018,9,LIMA,LIMA,BREÑA,MINSA,III-2,379,362,32,571,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12123
00018011,2018,9,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,116,146,45,223,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12133
00005945,2018,9,LIMA,LIMA,ATE,MINSA,II-1,78,173,57,135,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12214
00016918,2018,7,LIMA,LIMA,SAN BORJA,MINSA,III-2,236,342,46,474,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12292
00010135,2018,8,LIMA,LIMA,LA MOLINA,ESSALUD,II-1,50,96,6,61,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12436
00007734,2018,10,LIMA,LIMA,CHORRILLOS,MINSA,III-2,36,117,47,17,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12651
00023159,2018,8,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-E,140,264,0,311,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12882
00007733,2018,10,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,81,113,46,80,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13114
00010098,2018,6,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,20,40,0,59,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13140
00007632,2018,6,LIMA,LIMA,PUENTE PIEDRA,MINSA,II-2,102,142,27,156,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13151
00008489,2018,8,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,87,194,0,146,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13220
00006206,2018,6,LIMA,LIMA,LIMA,MINSA,III-1,629,366,149,305,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13253
00008502,2018,8,LIMA,LIMA,LIMA,ESSALUD,II-2,228,337,92,203,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13434
00006217,2018,7,LIMA,LIMA,LIMA,MINSA,III-2,11,108,27,55,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13455
00006216,2018,7,LIMA,LIMA,BREÑA,MINSA,III-2,387,365,23,573,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13467
00007634,2018,10,LIMA,LIMA,COMAS,MINSA,III-1,253,211,114,241,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13541
00010751,2018,9,LIMA,LIMA,MIRAFLORES,SANIDAD DE LA FUERZA AEREA DEL PERU,III-1,283,289,23,243,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13628
00008502,2018,9,LIMA,LIMA,LIMA,ESSALUD,II-2,229,333,92,208,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13681
00008353,2018,9,LIMA,LIMA,ATE,ESSALUD,II-1,68,105,24,89,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13838
00008317,2018,6,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ESSALUD,II-1,52,105,12,74,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13957
00006214,2018,10,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-1,590,116,43,122,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14130
00005946,2018,10,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,654,366,215,536,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14147
00006217,2018,10,LIMA,LIMA,LIMA,MINSA,III-2,11,108,27,55,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14167
00017024,2018,8,LIMA,LIMA,JESUS MARIA,SANIDAD DEL EJERCITO DEL PERU,III-1,649,268,78,431,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14209
00007634,2018,8,LIMA,LIMA,COMAS,MINSA,III-1,271,203,114,237,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14212
00006213,2018,8,LIMA,LIMA,MIRAFLORES,MINSA,III-E,71,149,28,174,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14307
00005883,2018,6,LIMA,LIMA,ATE,MINSA,II-1,51,71,0,56,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14379
00006217,2018,8,LIMA,LIMA,LIMA,MINSA,III-2,11,108,27,55,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14445
00006210,2018,6,LIMA,LIMA,SURQUILLO,MINSA,III-2,420,229,220,500,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14488
00008564,2018,10,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,47,98,0,69,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14560
00005945,2018,8,LIMA,LIMA,ATE,MINSA,II-1,78,174,57,135,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14650
00009251,2018,7,LIMA,LIMA,LA VICTORIA,ESSALUD,III-2,956,1291,419,1093,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14753
00005987,2018,10,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,387,509,191,342,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14878
00010434,2018,10,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,164,37,15,75,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14900
00013591,2018,10,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,345,462,179,368,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14901
00009188,2018,7,LIMA,LIMA,LIMA,ESSALUD,II-1,49,89,4,56,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15047
00007632,2018,8,LIMA,LIMA,PUENTE PIEDRA,MINSA,II-2,102,144,42,155,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15099
00014718,2018,7,LIMA,LIMA,SAN MIGUEL,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-E,38,30,1,31,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15151
00008489,2018,9,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,86,194,0,141,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15201
00006207,2018,9,LIMA,LIMA,LIMA,MINSA,III-1,561,426,208,487,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15204
00005947,2018,9,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,141,9,107,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15388
00005987,2018,9,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,376,496,191,335,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15418
00008720,2018,9,LIMA,LIMA,JESUS MARIA,ESSALUD,III-2,1505,1800,508,1706,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15420
00008317,2018,9,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ESSALUD,II-1,53,102,12,78,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15467
00006208,2018,9,LIMA,LIMA,LIMA,MINSA,III-2,398,275,68,396,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15478
00005947,2018,10,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,141,9,107,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15511
00006208,2018,10,LIMA,LIMA,LIMA,MINSA,III-2,398,256,68,364,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15515
00006213,2018,6,LIMA,LIMA,MIRAFLORES,MINSA,III-E,71,149,28,176,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15541
00007733,2018,8,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,81,103,44,60,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15564
00008741,2018,8,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,76,75,6,58,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15611
00006208,2018,8,LIMA,LIMA,LIMA,MINSA,III-2,398,264,68,393,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15666
00008353,2018,7,LIMA,LIMA,ATE,ESSALUD,II-1,68,106,24,89,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15749
00010751,2018,8,LIMA,LIMA,MIRAFLORES,SANIDAD DE LA FUERZA AEREA DEL PERU,III-1,283,289,23,243,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15885
00006206,2018,7,LIMA,LIMA,LIMA,MINSA,III-1,637,391,168,308,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16022
00007633,2018,8,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-1,373,659,380,580,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16056
00008741,2018,9,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,76,76,6,58,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16321
00008317,2018,10,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ESSALUD,II-1,53,100,12,78,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16356
00007634,2018,6,LIMA,LIMA,COMAS,MINSA,III-1,271,207,114,239,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16369
00008502,2018,6,LIMA,LIMA,LIMA,ESSALUD,II-2,228,341,92,207,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16371
00010751,2018,7,LIMA,LIMA,MIRAFLORES,SANIDAD DE LA FUERZA AEREA DEL PERU,III-1,283,289,23,243,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16390
00006208,2018,7,LIMA,LIMA,LIMA,MINSA,III-2,398,264,68,394,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16409
00006212,2018,9,LIMA,LIMA,LA VICTORIA,MINSA,III-E,51,129,11,132,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16520
00010098,2018,9,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,20,41,0,58,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16523
00005883,2018,7,LIMA,LIMA,ATE,MINSA,II-1,51,72,0,76,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16603
00007633,2018,7,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-1,375,685,285,462,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16680
00008318,2018,9,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,46,85,3,66,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16690
00005946,2018,7,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,660,362,216,537,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16781
00010098,2018,7,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,20,40,0,59,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16796
00017024,2018,7,LIMA,LIMA,JESUS MARIA,SANIDAD DEL EJERCITO DEL PERU,III-1,671,262,78,433,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,16912
00006210,2018,7,LIMA,LIMA,SURQUILLO,MINSA,III-2,420,227,182,494,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17152
00016094,2018,9,LIMA,LIMA,RIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,0,83,32,0,36,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17158
00007634,2018,7,LIMA,LIMA,COMAS,MINSA,III-1,273,205,114,238,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17161
00013591,2018,6,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,322,504,185,378,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17210
00007733,2018,7,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,96,102,44,59,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17225
00013591,2018,7,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,330,492,184,373,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17229
00008489,2018,7,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,88,194,0,145,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17233
00023159,2018,7,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-E,140,243,0,313,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17246
00005946,2018,8,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,660,362,216,537,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17249
00012923,2018,8,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,4,0,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17422
00010434,2018,8,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,142,38,15,75,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17447
00023159,2018,9,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-E,194,252,0,311,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17484
00010135,2018,6,LIMA,LIMA,LA MOLINA,ESSALUD,II-1,50,102,7,66,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17508
00006213,2018,7,LIMA,LIMA,MIRAFLORES,MINSA,III-E,71,149,28,176,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17512
00016094,2018,7,LIMA,LIMA,RIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,0,83,42,0,32,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17630
00018011,2018,7,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,110,143,45,222,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17631
00006207,2018,8,LIMA,LIMA,LIMA,MINSA,III-1,561,437,209,484,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,17932
