codigo_ipress,anio,mes,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,departamento,provincia,distrito,sector,categoria,nombre_ipress,_codigo_original,_anio_original,_mes_original,_clave_valida,_archivo,_registro,_huella_fila,original_ANHO,original_MES,original_UBIGEO,original_DEPARTAMENTO,original_PROVINCIA,original_DISTRITO,original_SECTOR,original_CATEGORIA,original_CO_IPRESS,original_RAZON_SOC,original_CA_CONSULTORIOS,original_CA_CONSULTORIOS_FN,original_CA_CAMAS,original_CA_MEDICOS_TOTAL,original_CA_MEDICOS_SERUM,original_CA_MEDICOS_RESIDENTES,original_CA_ENFERMERAS,original_CA_ODONTOLOGOS,original_CA_PSICOLOGOS,original_CA_NUTRICIONISTAS,original_CA_TECNOLOGOS_MEDICOS,original_CA_OBSTETRICES,original_CA_FARMACEUTICOS,original_CA_AUXILIARES,original_CA_OTROS_PROF,original_CA_AMBULANCIAS,filas_clave
00004243,2023,9,0,0,0,1,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,LA ESPERANZA,00004243,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35000,77835763500989294,2023,09,060805,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,00004243,LA ESPERANZA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00016136,2023,9,0,0,0,1,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,CAJONES,00016136,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35001,17300784203079524033,2023,09,060805,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,00016136,CAJONES,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00004242,2023,9,0,0,0,1,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,SAN FRANCISCO DE ASIS,00004242,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35002,11228825255284601818,2023,09,060805,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,00004242,SAN FRANCISCO DE ASIS,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2
00007124,2023,9,0,0,0,1,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,CORAZON DE JESUS,00007124,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35003,2541817014645315352,2023,09,060805,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,00007124,CORAZON DE JESUS,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00023956,2023,9,0,0,0,1,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,LA HUACA,00023956,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35004,6900625225710512702,2023,09,060805,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,00023956,LA HUACA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00024938,2023,9,0,0,0,1,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,SAN PABLO,00024938,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35005,3564922744148699650,2023,09,060805,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,00024938,SAN PABLO,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00003805,2023,10,0,1,0,1,AYACUCHO,SUCRE,CHILCAYOC,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD CHILCAYOCC,00003805,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35014,5264971181222430166,2023,10,050904,AYACUCHO,SUCRE,CHILCAYOC,GOBIERNO REGIONAL,I-2,00003805,PUESTO DE SALUD CHILCAYOCC,5,5,0,1,1,0,1,1,0,0,0,1,0,2,0,0,3
00003806,2023,10,0,0,0,0,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SAN SALVADOR DE QUIJE,00003806,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35015,15849512358732310480,2023,10,050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,GOBIERNO REGIONAL,I-1,00003806,PUESTO DE SALUD SAN SALVADOR DE QUIJE,3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3
00003808,2023,10,11,5,0,7,AYACUCHO,SUCRE,QUEROBAMBA,GOBIERNO REGIONAL,I-4,CENTRO DE SALUD QUEROBAMBA,00003808,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35016,14369303316647485754,2023,10,050901,AYACUCHO,SUCRE,QUEROBAMBA,GOBIERNO REGIONAL,I-4,00003808,CENTRO DE SALUD QUEROBAMBA,18,18,11,5,0,0,7,3,1,1,0,7,2,24,6,2,3
00003813,2023,10,0,0,0,1,AYACUCHO,SUCRE,PAICO,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD PAICO,00003813,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35017,203549643136035351,2023,10,050907,AYACUCHO,SUCRE,PAICO,GOBIERNO REGIONAL,I-1,00003813,PUESTO DE SALUD PAICO,4,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3
00003719,2023,10,0,0,0,1,AYACUCHO,SUCRE,HUACAÑA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD HUACAÑA,00003719,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35018,1440900809089896672,2023,10,050905,AYACUCHO,SUCRE,HUACAÑA,GOBIERNO REGIONAL,I-1,00003719,PUESTO DE SALUD HUACAÑA,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3
00003802,2023,10,0,0,0,0,AYACUCHO,SUCRE,QUEROBAMBA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD POTONGO,00003802,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35019,6028293833970624069,2023,10,050901,AYACUCHO,SUCRE,QUEROBAMBA,GOBIERNO REGIONAL,I-1,00003802,PUESTO DE SALUD POTONGO,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
00007096,2023,10,0,0,0,0,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD AUTAMA,00007096,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35020,8216813903372606877,2023,10,050910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,GOBIERNO REGIONAL,I-1,00007096,PUESTO DE SALUD AUTAMA,5,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3
00003812,2023,10,0,0,0,0,AYACUCHO,SUCRE,MORCOLLA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD HUACO,00003812,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35021,16864215370966587183,2023,10,050906,AYACUCHO,SUCRE,MORCOLLA,GOBIERNO REGIONAL,I-1,00003812,PUESTO DE SALUD HUACO,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
00003809,2023,10,0,0,0,0,AYACUCHO,SUCRE,QUEROBAMBA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD CHONTA,00003809,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35022,13347221280900480692,2023,10,050901,AYACUCHO,SUCRE,QUEROBAMBA,GOBIERNO REGIONAL,I-1,00003809,PUESTO DE SALUD CHONTA,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
00003810,2023,10,0,0,0,1,AYACUCHO,SUCRE,MORCOLLA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD MORCOLLA,00003810,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35023,17799800634119111661,2023,10,050906,AYACUCHO,SUCRE,MORCOLLA,GOBIERNO REGIONAL,I-1,00003810,PUESTO DE SALUD MORCOLLA,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,1,3
00003811,2023,10,0,0,0,0,AYACUCHO,SUCRE,MORCOLLA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD TINTAY,00003811,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35024,7862109306530563872,2023,10,050906,AYACUCHO,SUCRE,MORCOLLA,GOBIERNO REGIONAL,I-1,00003811,PUESTO DE SALUD TINTAY,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
00003814,2023,10,0,0,0,0,AYACUCHO,SUCRE,PAICO,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SIHUE,00003814,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35025,1204445291778057825,2023,10,050907,AYACUCHO,SUCRE,PAICO,GOBIERNO REGIONAL,I-1,00003814,PUESTO DE SALUD SIHUE,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
00003816,2023,10,0,0,0,1,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SANTIAGO DE PAUCARAY,00003816,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35026,3142497465516221345,2023,10,050910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,GOBIERNO REGIONAL,I-1,00003816,PUESTO DE SALUD SANTIAGO DE PAUCARAY,4,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3
00003818,2023,10,3,2,0,3,AYACUCHO,SUCRE,SORAS,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD SORAS,00003818,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35027,2709168172197470723,2023,10,050911,AYACUCHO,SUCRE,SORAS,GOBIERNO REGIONAL,I-3,00003818,CENTRO DE SALUD SORAS,9,9,3,2,1,0,3,1,2,0,0,2,0,5,0,2,3
00003803,2023,10,0,0,0,1,AYACUCHO,SUCRE,BELEN,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD BELEN,00003803,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35028,9513584299302714421,2023,10,050902,AYACUCHO,SUCRE,BELEN,GOBIERNO REGIONAL,I-1,00003803,PUESTO DE SALUD BELEN,6,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
00003807,2023,10,0,0,0,0,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD SANTIAGO DE PALLCCA,00003807,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35029,12280127337322056413,2023,10,050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,GOBIERNO REGIONAL,I-1,00003807,PUESTO DE SALUD SANTIAGO DE PALLCCA,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
00003804,2023,10,0,0,0,1,AYACUCHO,SUCRE,CHALCOS,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD CHALCOS,00003804,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35030,715899174371548090,2023,10,050903,AYACUCHO,SUCRE,CHALCOS,GOBIERNO REGIONAL,I-1,00003804,PUESTO DE SALUD CHALCOS,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3
00019286,2023,10,0,0,0,0,CAJAMARCA,SAN MIGUEL,CALQUIS,GOBIERNO REGIONAL,I-1,GORDILLOS,00019286,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35037,9083851615566433048,2023,10,061103,CAJAMARCA,SAN MIGUEL,CALQUIS,GOBIERNO REGIONAL,I-1,00019286,GORDILLOS,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
00004576,2023,10,0,1,0,2,CAJAMARCA,SAN MIGUEL,CALQUIS,GOBIERNO REGIONAL,I-2,CALQUIS,00004576,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35038,3772862200947555529,2023,10,061103,CAJAMARCA,SAN MIGUEL,CALQUIS,GOBIERNO REGIONAL,I-2,00004576,CALQUIS,4,4,0,1,1,0,2,0,0,0,0,1,0,2,0,0,2
00006809,2023,10,0,0,0,1,CAJAMARCA,SAN MIGUEL,LLAPA,GOBIERNO REGIONAL,I-1,PAMPA LA CALZADA,00006809,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35039,175510659398335861,2023,10,061107,CAJAMARCA,SAN MIGUEL,LLAPA,GOBIERNO REGIONAL,I-1,00006809,PAMPA LA CALZADA,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00004561,2023,10,14,4,0,11,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-4,SAN MIGUEL,00004561,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35040,12844585448813312862,2023,10,061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-4,00004561,SAN MIGUEL,10,10,14,4,1,0,11,2,2,0,0,10,2,15,2,2,2
00004570,2023,10,0,0,0,0,CAJAMARCA,SAN MIGUEL,CALQUIS,GOBIERNO REGIONAL,I-1,TAULIS,00004570,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35041,15424847373703217468,2023,10,061103,CAJAMARCA,SAN MIGUEL,CALQUIS,GOBIERNO REGIONAL,I-1,00004570,TAULIS,3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2
00004572,2023,10,0,0,0,1,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-1,SANTA ROSA,00004572,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35042,9723481592091367310,2023,10,061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-1,00004572,SANTA ROSA,4,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2
00004574,2023,10,0,0,0,1,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-1,TAYAPAMPA,00004574,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35043,10032707434971589908,2023,10,061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-1,00004574,TAYAPAMPA,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00008996,2023,10,0,0,0,1,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-1,CHUAD,00008996,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35044,8820446257539367484,2023,10,061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-1,00008996,CHUAD,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00004571,2023,10,0,0,0,1,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-1,NITISUYO ALTO,00004571,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35045,2847967857300596848,2023,10,061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,GOBIERNO REGIONAL,I-1,00004571,NITISUYO ALTO,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00004575,2023,10,0,1,0,1,CAJAMARCA,SAN MIGUEL,EL PRADO,GOBIERNO REGIONAL,I-2,EL PRADO,00004575,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35046,12952039790989008450,2023,10,061105,CAJAMARCA,SAN MIGUEL,EL PRADO,GOBIERNO REGIONAL,I-2,00004575,EL PRADO,4,4,0,1,1,0,1,0,0,0,0,1,0,2,0,1,2
00004573,2023,10,0,0,0,1,CAJAMARCA,SAN MIGUEL,EL PRADO,GOBIERNO REGIONAL,I-2,LAMASPAMPA,00004573,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35047,1696781036696096795,2023,10,061105,CAJAMARCA,SAN MIGUEL,EL PRADO,GOBIERNO REGIONAL,I-2,00004573,LAMASPAMPA,4,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2
00008995,2023,10,0,0,0,0,CAJAMARCA,SAN MIGUEL,EL PRADO,GOBIERNO REGIONAL,I-1,LAS PENCAS,00008995,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35048,16584494430144692429,2023,10,061105,CAJAMARCA,SAN MIGUEL,EL PRADO,GOBIERNO REGIONAL,I-1,00008995,LAS PENCAS,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
00000494,2023,9,0,0,0,0,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,APALLA CALABAZA,00000494,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35079,2473195982118196652,2023,09,120605,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,00000494,APALLA CALABAZA,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
00000492,2023,9,0,1,0,1,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,SANTA ROSITA,00000492,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35080,13025385319808806756,2023,09,120605,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,00000492,SANTA ROSITA,4,4,0,1,1,0,1,0,0,0,0,1,0,2,0,0,2
00007186,2023,9,0,0,0,0,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,PALMAPAMPA,00007186,2023,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35081,884144623353453427,2023,09,120602,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,00007186,PALMAPAMPA,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
00006424,2023,10,0,0,0,0,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,ACHINAMIZA,00006424,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35106,5538785623164431751,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006424,ACHINAMIZA,3,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3
00006430,2023,10,0,0,0,1,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,SANTA ROSA DE CHIPAOTA,00006430,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35107,1897576679403620171,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006430,SANTA ROSA DE CHIPAOTA,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
00006427,2023,10,0,1,0,1,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,TUNUNTUNUMBA,00006427,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35108,13427013619997771279,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006427,TUNUNTUNUMBA,3,3,0,1,1,0,1,0,0,0,0,0,0,2,0,0,3
00006428,2023,10,0,0,0,0,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,SHILCAYO,00006428,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35109,4260757804685661403,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006428,SHILCAYO,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
00006429,2023,10,0,0,0,0,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,CURIYACU,00006429,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35110,11350583785413919854,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006429,CURIYACU,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
00006424,2023,10,0,0,0,0,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,ACHINAMIZA,00006424,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35111,5538785623164431751,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006424,ACHINAMIZA,3,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3
00006427,2023,10,0,1,0,1,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,TUNUNTUNUMBA,00006427,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35112,13427013619997771279,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006427,TUNUNTUNUMBA,3,3,0,1,1,0,1,0,0,0,0,0,0,2,0,0,3
00006427,2023,10,0,1,0,1,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,TUNUNTUNUMBA,00006427,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35113,13427013619997771279,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006427,TUNUNTUNUMBA,3,3,0,1,1,0,1,0,0,0,0,0,0,2,0,0,3
00006429,2023,10,0,0,0,0,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,CURIYACU,00006429,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35115,11350583785413919854,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006429,CURIYACU,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
00006425,2023,10,0,1,0,1,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,AGUANO MUYUNA,00006425,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35116,2628097827613777249,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006425,AGUANO MUYUNA,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,3
00006426,2023,10,0,0,0,0,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,CALLANAYACU,00006426,2023,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35117,5311414106639986014,2023,10,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,GOBIERNO REGIONAL,I-1,00006426,CALLANAYACU,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
00000735,2023,11,0,0,0,0,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-2,COCHAS CHICO,00000735,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35146,2121445004471891755,2023,11,120114,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-2,00000735,COCHAS CHICO,5,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
00000706,2023,11,0,0,0,1,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,SAÑOS GRANDE,00000706,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35147,12813519608473380241,2023,11,120114,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,00000706,SAÑOS GRANDE,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2
00000708,2023,11,0,0,0,1,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,PACCHA,00000708,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35148,10593961163142030185,2023,11,120114,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,00000708,PACCHA,4,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
00000716,2023,11,0,0,0,1,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,HUALAHOYO,00000716,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35149,11162678102221198068,2023,11,120114,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,00000716,HUALAHOYO,9,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
00000719,2023,11,0,2,0,6,JUNIN,HUANCAYO,PILCOMAYO,GOBIERNO REGIONAL,I-3,PILCOMAYO,00000719,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35150,3799930702028580109,2023,11,120125,JUNIN,HUANCAYO,PILCOMAYO,GOBIERNO REGIONAL,I-3,00000719,PILCOMAYO,13,8,0,2,0,0,6,4,2,0,2,5,0,9,4,1,2
00000726,2023,11,0,4,0,6,JUNIN,HUANCAYO,SICAYA,GOBIERNO REGIONAL,I-3,SICAYA,00000726,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35151,6984074783074145631,2023,11,120134,JUNIN,HUANCAYO,SICAYA,GOBIERNO REGIONAL,I-3,00000726,SICAYA,17,15,0,4,0,0,6,1,2,0,1,4,1,10,1,0,2
00000733,2023,11,0,0,0,1,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,CULLPA,00000733,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35152,8342431909585901321,2023,11,120114,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,00000733,CULLPA,5,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2
00000712,2023,11,0,0,0,1,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,AZA,00000712,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35153,15364516259014035446,2023,11,120114,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,00000712,AZA,7,6,0,0,0,0,1,0,2,0,0,1,0,2,0,0,2
00000734,2023,11,0,0,0,0,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,COCHAS GRANDE,00000734,2023,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35154,17120351422869671644,2023,11,120114,JUNIN,HUANCAYO,EL TAMBO,GOBIERNO REGIONAL,I-1,00000734,COCHAS GRANDE,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
