codigo_ipress,anio,mes,_archivo,_registro,variable,valor_original,motivo
00025732,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,10814,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00003385,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11023,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00009478,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11451,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00025879,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11609,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00021550,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11610,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00012260,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11611,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00011909,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11612,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00007080,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11615,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005441,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11616,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005432,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11624,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00009478,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,11892,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00001908,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12142,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00000741,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12317,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00017862,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12398,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00016948,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12399,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00000741,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12410,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12466,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12467,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12468,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12472,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005401,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12477,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12480,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030643,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12483,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00016948,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12692,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00001908,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12791,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030642,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12806,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030641,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12807,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00010765,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12808,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12816,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12817,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12818,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12819,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005522,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12821,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12822,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12823,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12824,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005517,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12826,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005514,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12829,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00002416,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12970,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00013264,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12989,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00025879,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13091,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00021550,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13092,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00012260,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13093,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00011909,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13094,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00011626,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13095,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00007081,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13096,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00007080,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13097,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005441,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13098,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005440,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13099,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005439,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13100,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005437,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13101,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005436,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13102,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005434,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13104,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005433,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13105,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005432,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13106,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005430,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13108,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005429,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13109,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005428,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13110,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005427,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13111,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13335,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00000979,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13523,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00027157,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13576,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00014314,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13578,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00005543,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13587,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13594,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00025879,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13842,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00021550,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13843,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00011909,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13845,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00011626,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13846,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00007080,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13848,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005441,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13849,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13935,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13936,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13937,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13938,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005522,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13940,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005437,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14182,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005432,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14187,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14197,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14292,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14293,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00000333,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14687,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00000333,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14705,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005449,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14824,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005448,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14825,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005445,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14828,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00027157,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14831,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00014314,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14833,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00005543,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14842,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00017862,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14937,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14946,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00000567,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15031,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00002416,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15235,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00002411,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15240,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00002416,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15245,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00010182,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15261,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00009478,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15391,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15582,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00013264,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15609,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15616,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00010182,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15922,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00017862,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15968,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00016948,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15969,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00001908,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16002,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16310,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16312,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16313,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16317,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00001908,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16613,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00010776,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,17385,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00015349,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,17590,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00000979,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18336,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18395,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00017862,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18560,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18571,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18572,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18573,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18574,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18577,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18578,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18579,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005514,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18584,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18733,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18734,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18735,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005522,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18737,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18738,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18739,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18740,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00027157,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18898,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00014314,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18900,CA_MEDICOS_RESIDENTES,NE_0001,NO_NUMERICO_O_NO_FINITO
00005543,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18909,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005425,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18918,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00000979,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18968,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00009478,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18977,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19112,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19113,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19114,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19117,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19125,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19128,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19129,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19130,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19134,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00010182,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19242,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00009478,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19383,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19544,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030643,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19580,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030642,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19581,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00030641,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19582,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19668,CA_MEDICOS_RESIDENTES,NE_0002,NO_NUMERICO_O_NO_FINITO
