archivo,fila_csv_aproximada,regla,severidad,descripcion,anio,mes,codigo_ipress,nombre_ipress,servicio_hospitalizacion,valores_relevantes,en_alcance_modelo,estado_revision
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,800,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,08,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""277"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""186"", ""ocupacion_auditada"": 1.489247311827957}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,805,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,08,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""457"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""372"", ""ocupacion_auditada"": 1.228494623655914}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,824,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,07,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""515"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""372"", ""ocupacion_auditada"": 1.3844086021505377}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,825,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,07,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""300"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""186"", ""ocupacion_auditada"": 1.6129032258064515}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,837,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,07,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""3287"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""2728"", ""ocupacion_auditada"": 1.2049120234604105}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,839,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,07,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""2659"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1953"", ""ocupacion_auditada"": 1.361495135688684}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,840,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,07,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""426"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""310"", ""ocupacion_auditada"": 1.3741935483870968}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,842,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,07,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1503"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1147"", ""ocupacion_auditada"": 1.3103748910200523}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,852,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,04,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1061"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""660"", ""ocupacion_auditada"": 1.6075757575757577}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,863,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,04,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1766"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1110"", ""ocupacion_auditada"": 1.590990990990991}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,866,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,04,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""2295"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1890"", ""ocupacion_auditada"": 1.2142857142857142}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,884,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,06,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""2523"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1890"", ""ocupacion_auditada"": 1.3349206349206348}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,903,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,05,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""266"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""217"", ""ocupacion_auditada"": 1.2258064516129032}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,1643,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,12,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""191"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""124"", ""ocupacion_auditada"": 1.5403225806451613}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,1663,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,10,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""4665"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3813"", ""ocupacion_auditada"": 1.2234461054287962}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,1665,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,09,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""4630"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3750"", ""ocupacion_auditada"": 1.2346666666666666}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,1667,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,09,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""248"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""30"", ""ocupacion_auditada"": 8.266666666666667}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,1686,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,07,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""4499"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3720"", ""ocupacion_auditada"": 1.2094086021505377}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,1693,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,08,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""4820"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3875"", ""ocupacion_auditada"": 1.2438709677419355}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,1802,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,07,00006213,HOSPITAL DE EMERGENCIAS JOSE CASIMIRO ULLOA,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""948"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""620"", ""ocupacion_auditada"": 1.5290322580645161}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,2827,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,11,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL  (UCIN) ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""231"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""7"", ""ocupacion_auditada"": 33.0}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,2828,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,11,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL  (UCIN) ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""100"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""4"", ""ocupacion_auditada"": 25.0}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,2829,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,11,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""46"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3"", ""ocupacion_auditada"": 15.333333333333334}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,2830,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,11,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""901"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""30"", ""ocupacion_auditada"": 30.033333333333335}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,2831,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,11,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""33"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""2"", ""ocupacion_auditada"": 16.5}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,2832,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,11,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""207"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""9"", ""ocupacion_auditada"": 23.0}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,2833,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,11,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""104"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3"", ""ocupacion_auditada"": 34.666666666666664}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,4715,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""712"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""361"", ""ocupacion_auditada"": 1.9722991689750693}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,4717,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""339"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""183"", ""ocupacion_auditada"": 1.8524590163934427}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,4722,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""2586"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1793"", ""ocupacion_auditada"": 1.4422755158951477}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2015_v1.csv,4724,Q08,REVISAR,Ocupación auditada mayor a 120%,2015,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""420"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""149"", ""ocupacion_auditada"": 2.8187919463087248}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,221,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00005947,HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""4"", ""NRO_TOTAL_HOSPIT_EGR"": ""5"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""34"", ""NRO_TOTAL_ESTANCIAS"": ""69""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,723,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""4"", ""NRO_TOTAL_HOSPIT_EGR"": ""4"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""4"", ""NRO_TOTAL_ESTANCIAS"": ""4""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2021,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,01,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""8"", ""NRO_TOTAL_HOSPIT_EGR"": ""8"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""8"", ""NRO_TOTAL_ESTANCIAS"": ""8""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2406,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,03,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""5"", ""NRO_TOTAL_HOSPIT_EGR"": ""5"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""5"", ""NRO_TOTAL_ESTANCIAS"": ""5""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3691,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,03,00005947,HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""5"", ""NRO_TOTAL_HOSPIT_EGR"": ""5"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""39"", ""NRO_TOTAL_ESTANCIAS"": ""39""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4108,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,04,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""2"", ""NRO_TOTAL_HOSPIT_EGR"": ""2"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""2"", ""NRO_TOTAL_ESTANCIAS"": ""2""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4359,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,04,00005947,HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""5"", ""NRO_TOTAL_HOSPIT_EGR"": ""5"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""39"", ""NRO_TOTAL_ESTANCIAS"": ""39""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,5903,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,11,00005947,HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""2"", ""NRO_TOTAL_HOSPIT_EGR"": ""1"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""18"", ""NRO_TOTAL_ESTANCIAS"": ""21""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,5904,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,11,00005947,HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""44"", ""NRO_TOTAL_HOSPIT_EGR"": ""50"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""249"", ""NRO_TOTAL_ESTANCIAS"": ""263""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6827,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""194"", ""NRO_TOTAL_HOSPIT_EGR"": ""192"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""162""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6829,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA  ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""55"", ""NRO_TOTAL_HOSPIT_EGR"": ""52"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""221""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6830,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA  ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""67"", ""NRO_TOTAL_HOSPIT_EGR"": ""66"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""25""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6831,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""112"", ""NRO_TOTAL_HOSPIT_EGR"": ""114"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""295""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6832,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA OFTALMOLÓGICA ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""148"", ""NRO_TOTAL_HOSPIT_EGR"": ""148"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""18""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6833,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""8"", ""NRO_TOTAL_HOSPIT_EGR"": ""10"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""30""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6836,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""6"", ""NRO_TOTAL_HOSPIT_EGR"": ""5"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""4""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6838,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""1"", ""NRO_TOTAL_HOSPIT_EGR"": ""0"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""0""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6839,Q05,REVISAR,Cero camas con actividad hospitalaria,2016,02,00018580,GUILLERMO KAELIN DE LA FUENTE,HOSPITALIZACIÓN,"{""NRO_TOTAL_CAMAS"": ""0"", ""NRO_TOTAL_HOSPIT_ING"": ""42"", ""NRO_TOTAL_HOSPIT_EGR"": ""43"", ""NRO_TOTAL_PACIENTES_CAMAS"": ""0"", ""NRO_TOTAL_ESTANCIAS"": ""72""}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
