anio,mes,ubigeo,departamento,provincia,distrito,sector,categoria_ipress,codigo_ipress,nombre_ipress,id_hospitalizacion,servicio_hospitalizacion,total_ingresos,total_egresos,total_estancias,total_pacientes_camas,total_camas,total_camas_disponibles,total_fallecidos,dias_mes,promedio_estancia,tasa_fallecidos,ratio_camas_disponibles,ocupacion_estimada,presion_ingresos_camas,rotacion_camas,diferencia_ingresos_egresos,nivel_riesgo,nivel_riesgo_codificado
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,150,242,2482,2741,97,3007,8,31,10.256198347107437,0.03305785123966942,31.0,0.9115397406052544,0.04988360492184902,2.4948453608247423,-92,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,240200,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,27,24,237,348,12,372,0,31,9.875,0.0,31.0,0.9354838709677419,0.07258064516129033,2.0,3,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,240400,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,35,41,539,324,14,434,0,31,13.146341463414634,0.0,31.0,0.7465437788018433,0.08064516129032258,2.9285714285714284,-6,medio,1
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,240700,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,25,24,201,151,6,186,0,31,8.375,0.0,31.0,0.8118279569892473,0.13440860215053763,4.0,1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,240800,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,8,7,143,150,8,248,0,31,20.428571428571427,0.0,31.0,0.6048387096774194,0.03225806451612903,0.875,1,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,30,30,473,536,20,620,1,31,15.766666666666667,0.03333333333333333,31.0,0.864516129032258,0.04838709677419355,1.5,0,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,241100,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,15,15,66,68,3,93,0,31,4.4,0.0,31.0,0.7311827956989247,0.16129032258064516,5.0,0,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,66,67,1012,1145,40,1240,0,31,15.104477611940299,0.0,31.0,0.9233870967741935,0.0532258064516129,1.675,-1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,79,82,784,1157,40,1240,0,31,9.560975609756097,0.0,31.0,0.9330645161290323,0.06370967741935483,2.05,-3,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,241400,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,387,394,1267,1481,54,1674,1,31,3.215736040609137,0.0025380710659898475,31.0,0.8847072879330944,0.23118279569892472,7.296296296296297,-7,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,31,31,97,140,6,186,0,31,3.129032258064516,0.0,31.0,0.7526881720430108,0.16666666666666666,5.166666666666667,0,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,241600,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,324,332,1021,1125,40,1240,0,31,3.075301204819277,0.0,31.0,0.907258064516129,0.26129032258064516,8.3,-8,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,241900,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,434,421,5510,5870,204,6324,30,31,13.087885985748219,0.07125890736342043,31.0,0.9282099936748893,0.06862745098039216,2.0637254901960786,13,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,242000,HOSPITALIZACIÓN DE MEDICINA MEDICINA TROPICAL E INFECCIOSAS,13,14,494,575,20,620,5,31,35.285714285714285,0.35714285714285715,31.0,0.9274193548387096,0.020967741935483872,0.7,-1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,242100,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,20,19,105,108,4,124,1,31,5.526315789473684,0.05263157894736842,31.0,0.8709677419354839,0.16129032258064516,4.75,1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,70,76,395,698,24,744,1,31,5.197368421052632,0.013157894736842105,31.0,0.9381720430107527,0.09408602150537634,3.1666666666666665,-6,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,152,153,840,700,23,713,4,31,5.490196078431373,0.026143790849673203,31.0,0.9817671809256662,0.2131837307152875,6.6521739130434785,-1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,243400,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUROLOGÍA PEDIÁTRICA,40,34,840,774,28,868,2,31,24.705882352941178,0.058823529411764705,31.0,0.8917050691244239,0.04608294930875576,1.2142857142857142,6,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,250100,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),2,1,70,166,6,186,1,31,70.0,1.0,31.0,0.8924731182795699,0.010752688172043012,0.16666666666666666,1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006206,NACIONAL DOS DE MAYO,250200,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),7,2,262,167,6,186,1,31,131.0,0.5,31.0,0.8978494623655914,0.03763440860215054,0.3333333333333333,5,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,422,436,2397,3186,120,3720,1,31,5.497706422018348,0.0022935779816513763,31.0,0.8564516129032258,0.11344086021505376,3.6333333333333333,-14,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,240200,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,28,28,157,301,15,465,0,31,5.607142857142857,0.0,31.0,0.6473118279569893,0.060215053763440864,1.8666666666666667,0,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,240800,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,23,24,203,658,23,713,1,31,8.458333333333334,0.041666666666666664,31.0,0.9228611500701263,0.03225806451612903,1.0434782608695652,-1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,19,20,165,405,15,465,0,31,8.25,0.0,31.0,0.8709677419354839,0.04086021505376344,1.3333333333333333,-1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,71,71,339,568,30,930,0,31,4.774647887323944,0.0,31.0,0.610752688172043,0.07634408602150537,2.3666666666666667,0,medio,1
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,80,90,490,674,32,992,0,31,5.444444444444445,0.0,31.0,0.6794354838709677,0.08064516129032258,2.8125,-10,medio,1
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,179,178,979,1181,49,1519,0,31,5.5,0.0,31.0,0.7774851876234364,0.11784068466096116,3.63265306122449,1,medio,1
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241600,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,469,446,1651,1680,79,2449,0,31,3.701793721973094,0.0,31.0,0.6859942833809718,0.19150673744385463,5.6455696202531644,23,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241700,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA GINECOLOGIA ONCOLOGICA,34,33,162,232,8,248,0,31,4.909090909090909,0.0,31.0,0.9354838709677419,0.13709677419354838,4.125,1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241800,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL,39,38,213,115,6,186,2,31,5.605263157894737,0.05263157894736842,31.0,0.6182795698924731,0.20967741935483872,6.333333333333333,1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241900,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,689,700,4485,5486,255,7905,65,31,6.4071428571428575,0.09285714285714286,31.0,0.6939911448450348,0.08716002530044276,2.7450980392156863,-11,medio,1
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,109,107,426,508,38,1178,0,31,3.9813084112149535,0.0,31.0,0.4312393887945671,0.09252971137521222,2.8157894736842106,2,medio,1
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,366,361,1363,1446,76,2356,2,31,3.775623268698061,0.00554016620498615,31.0,0.6137521222410866,0.15534804753820033,4.75,5,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,250100,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),33,27,159,180,6,186,1,31,5.888888888888889,0.037037037037037035,31.0,0.967741935483871,0.1774193548387097,4.5,6,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,250200,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),55,45,248,466,16,496,17,31,5.511111111111111,0.37777777777777777,31.0,0.9395161290322581,0.11088709677419355,2.8125,10,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006215,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,49,55,686,601,35,1065,0,31,12.472727272727273,0.0,30.428571428571427,0.5539170506912442,0.046009389671361506,1.5714285714285714,-6,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006215,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,241400,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,38,4,9,121,4,121,0,31,2.25,0.0,30.25,0.9758064516129032,0.3140495867768595,1.0,34,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006215,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,241600,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,519,564,1895,2050,70,2158,0,31,3.3599290780141846,0.0,30.82857142857143,0.9447004608294931,0.24050046339202966,8.057142857142857,-45,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006215,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,242500,HOSPITALIZACIÓN-PEDIATRÍA GENERAL-,75,83,796,752,31,965,0,31,9.590361445783133,0.0,31.129032258064516,0.7825182101977107,0.07772020725388601,2.6774193548387095,-8,medio,1
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006215,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,104,110,805,600,20,600,0,31,7.318181818181818,0.0,30.0,0.967741935483871,0.17333333333333334,5.5,-6,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006215,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,250102,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI) GINECO-OBSTETRICIA,3,1,3,49,3,93,0,31,3.0,0.0,31.0,0.5268817204301075,0.03225806451612903,0.3333333333333333,2,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006215,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,250105,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEONATOLOGÍA,10,3,20,137,5,155,3,31,6.666666666666667,1.0,31.0,0.8838709677419355,0.06451612903225806,0.6,7,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006215,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,250108,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,11,3,169,116,6,189,3,31,56.333333333333336,1.0,31.5,0.6236559139784946,0.0582010582010582,0.5,8,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006208,INSTITUTO NACIONAL MATERNO PERINATAL,241400,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,2320,1989,7488,6022,235,7455,0,31,3.764705882352941,0.0,31.72340425531915,0.8266300617707618,0.31120053655264923,8.463829787234042,331,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006208,INSTITUTO NACIONAL MATERNO PERINATAL,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,149,129,567,429,20,620,0,31,4.395348837209302,0.0,31.0,0.6919354838709677,0.2403225806451613,6.45,20,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006208,INSTITUTO NACIONAL MATERNO PERINATAL,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,449,382,2627,2639,95,2945,3,31,6.87696335078534,0.007853403141361256,31.0,0.8960950764006791,0.15246179966044143,4.021052631578947,67,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006208,INSTITUTO NACIONAL MATERNO PERINATAL,250102,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI) GINECO-OBSTETRICIA,60,56,246,263,10,310,0,31,4.392857142857143,0.0,31.0,0.8483870967741935,0.1935483870967742,5.6,4,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006208,INSTITUTO NACIONAL MATERNO PERINATAL,250105,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEONATOLOGÍA,55,54,871,871,30,930,13,31,16.12962962962963,0.24074074074074073,31.0,0.9365591397849462,0.05913978494623656,1.8,1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,141,77,1528,1190,41,1271,3,31,19.844155844155843,0.03896103896103896,31.0,0.9362706530291109,0.1109362706530291,1.8780487804878048,64,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,243400,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUROLOGÍA PEDIÁTRICA,15,25,448,233,20,620,0,31,17.92,0.0,31.0,0.3758064516129032,0.024193548387096774,1.25,-10,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,244800,HOSPITALIZACIÓN-HOSPITALIZACIÓN DE MEDICINA-GERIATRIA,19,14,511,364,20,620,0,31,36.5,0.0,31.0,0.5870967741935483,0.03064516129032258,0.7,5,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,244900,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEURODEGENERATIVAS,21,28,536,602,36,1116,0,31,19.142857142857142,0.0,31.0,0.5394265232974911,0.01881720430107527,0.7777777777777778,-7,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245000,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEUROVASCULARES Y METABOLICAS,19,18,341,370,13,403,0,31,18.944444444444443,0.0,31.0,0.9181141439205955,0.04714640198511166,1.3846153846153846,1,alto,2
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245100,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA ENFERMEDADES INFECCIOSAS/TRANSMISIBLES DEL SISTEMA NERVIOSO,19,25,537,542,28,868,1,31,21.48,0.04,31.0,0.6244239631336406,0.021889400921658985,0.8928571428571429,-6,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245200,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA EPILEPSIA/EPILEPTOLOGIA,19,20,226,257,12,372,0,31,11.3,0.0,31.0,0.6908602150537635,0.051075268817204304,1.6666666666666667,-1,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,250106,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEUROLÓGICA,8,3,12,92,5,155,3,31,4.0,1.0,31.0,0.5935483870967742,0.05161290322580645,0.6,5,bajo,0
2015,12,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006217,INO DR. FRANCISCO CONTRERAS C.,240600,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA OFTALMOLÓGICA,61,62,130,62,11,341,0,31,2.096774193548387,0.0,31.0,0.18181818181818182,0.17888563049853373,5.636363636363637,-1,alto,2
2015,12,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,143,141,392,401,14,434,0,31,2.780141843971631,0.0,31.0,0.923963133640553,0.3294930875576037,10.071428571428571,2,alto,2
2015,12,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,37,41,302,249,9,279,0,31,7.365853658536586,0.0,31.0,0.8924731182795699,0.13261648745519714,4.555555555555555,-4,alto,2
2015,12,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,11,12,46,40,2,62,0,31,3.8333333333333335,0.0,31.0,0.6451612903225806,0.1774193548387097,6.0,-1,alto,2
2015,12,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,61,63,142,106,4,124,0,31,2.253968253968254,0.0,31.0,0.8548387096774194,0.49193548387096775,15.75,-2,alto,2
2015,12,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241900,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,110,109,833,821,27,837,9,31,7.6422018348623855,0.08256880733944955,31.0,0.980884109916368,0.13142174432497014,4.037037037037037,1,alto,2
2015,12,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,67,74,253,232,10,310,0,31,3.418918918918919,0.0,31.0,0.7483870967741936,0.2161290322580645,7.4,-7,alto,2
2015,12,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,250304,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,10,12,30,24,4,124,6,31,2.5,0.5,31.0,0.1935483870967742,0.08064516129032258,3.0,-2,medio,1
2015,12,150103,LIMA,LIMA,ATE,MINSA,II-1,00005883,HOSPITAL DE HUAYCAN,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,5,5,10,10,1,31,0,31,2.0,0.0,31.0,0.3225806451612903,0.16129032258064516,5.0,0,alto,2
2015,12,150103,LIMA,LIMA,ATE,MINSA,II-1,00005883,HOSPITAL DE HUAYCAN,241600,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,194,203,400,393,16,496,0,31,1.9704433497536946,0.0,31.0,0.7923387096774194,0.3911290322580645,12.6875,-9,alto,2
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240200,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,15,14,147,182,8,248,0,31,10.5,0.0,31.0,0.7338709677419355,0.06048387096774194,1.75,1,medio,1
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240400,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,13,27,562,331,19,589,2,31,20.814814814814813,0.07407407407407407,31.0,0.5619694397283531,0.022071307300509338,1.4210526315789473,-14,bajo,0
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240700,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,16,57,633,484,16,496,0,31,11.105263157894736,0.0,31.0,0.9758064516129032,0.03225806451612903,3.5625,-41,alto,2
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240801,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA QUEMADOS,23,42,596,663,25,775,0,31,14.19047619047619,0.0,31.0,0.8554838709677419,0.02967741935483871,1.68,-19,alto,2
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,5,22,386,706,23,713,0,31,17.545454545454547,0.0,31.0,0.9901823281907434,0.0070126227208976155,0.9565217391304348,-17,alto,2
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,22,57,942,750,36,1116,0,31,16.526315789473685,0.0,31.0,0.6720430107526881,0.01971326164874552,1.5833333333333333,-35,bajo,0
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,10,18,165,150,5,155,0,31,9.166666666666666,0.0,31.0,0.967741935483871,0.06451612903225806,3.6,-8,alto,2
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242000,HOSPITALIZACIÓN DE MEDICINA MEDICINA TROPICAL E INFECCIOSAS,6,50,632,721,28,868,0,31,12.64,0.0,31.0,0.8306451612903226,0.0069124423963133645,1.7857142857142858,-44,medio,1
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,0,223,2646,2230,78,2418,1,31,11.865470852017937,0.004484304932735426,31.0,0.9222497932175352,0.0,2.858974358974359,-223,alto,2
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242600,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA CARDIOLOGÍA PEDIÁTRICA,21,35,775,520,24,744,0,31,22.142857142857142,0.0,31.0,0.6989247311827957,0.028225806451612902,1.4583333333333333,-14,bajo,0
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242700,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA DERMATOLOGÍA PEDIÁTRICA,0,27,269,263,10,310,0,31,9.962962962962964,0.0,31.0,0.8483870967741935,0.0,2.7,-27,medio,1
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242900,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GASTROENTEROLOGÍA PEDIÁTRICA,11,18,250,306,10,310,1,31,13.88888888888889,0.05555555555555555,31.0,0.9870967741935484,0.035483870967741936,1.8,-7,alto,2
2015,12,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243000,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GINECOLOGÍA PEDIÁTRICA,4,8,35,32,2,62,0,31,4.375,0.0,31.0,0.5161290322580645,0.06451612903225806,4.0,-4,bajo,0
