anio_prueba,n_test,log_loss,brier_multiclase,confianza_media_maxima,accuracy_argmax,brecha_confianza_accuracy,ece_clase_0,brier_clase_0,clase,bin,limite_inferior,limite_superior,ultimo_bin_incluye_1,n_bin,probabilidad_media,frecuencia_observada,ece_clase,brier_clase,ece_clase_1,brier_clase_1,ece_clase_2,brier_clase_2,ece_macro,alerta_calibracion,observacion,test_sha256,probabilidades_sha256
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,0,0.0,0.1,False,1315,0.04192507997041873,0.034220532319391636,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,1,0.1,0.2,False,631,0.1483028905492766,0.09508716323296355,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,2,0.2,0.3,False,552,0.24643447350008765,0.15217391304347827,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,3,0.3,0.4,False,512,0.34893713518977165,0.22265625,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,4,0.4,0.5,False,423,0.4474647832114082,0.3380614657210402,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,5,0.5,0.6,False,302,0.547231349724018,0.4735099337748344,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,6,0.6,0.7,False,183,0.6428032755200329,0.5901639344262295,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,7,0.7,0.8,False,70,0.7379804338727679,0.7,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,8,0.8,0.9,False,8,0.8177091628313065,0.5,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,1,9,0.9,1.0,True,0,,,0.06100425943340715,0.1279124236907913,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,0,0.0,0.1,False,1631,0.03404561969202359,0.05150214592274678,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,1,0.1,0.2,False,442,0.14567785335881678,0.2239819004524887,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,2,0.2,0.3,False,298,0.24593638548715002,0.37919463087248323,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,3,0.3,0.4,False,223,0.3511871050024246,0.49327354260089684,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,4,0.4,0.5,False,185,0.4495257029662261,0.5837837837837838,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,5,0.5,0.6,False,160,0.5536026906222105,0.7625,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,6,0.6,0.7,False,170,0.6494751200956457,0.7823529411764706,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,7,0.7,0.8,False,221,0.7510843891903286,0.8597285067873304,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,8,0.8,0.9,False,272,0.8506060527528033,0.9080882352941176,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2021,3996,0.6337498730532273,0.35760615233163673,0.724191395981653,0.741991991991992,-0.0178005960103389,0.014672095173197496,0.10949244847357621,2,9,0.9,1.0,True,394,0.9485667889493371,0.9467005076142132,0.06399138596813052,0.12020128016726923,0.06100425943340715,0.1279124236907913,0.06399138596813052,0.12020128016726923,0.04655591352491172,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,0,0.0,0.1,False,1630,0.03704743023406131,0.03558282208588957,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,1,0.1,0.2,False,572,0.1438171575562312,0.12937062937062938,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,2,0.2,0.3,False,302,0.24346740874430992,0.24503311258278146,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,3,0.3,0.4,False,232,0.34858483487162095,0.3793103448275862,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,4,0.4,0.5,False,187,0.4460224254246064,0.49732620320855614,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,5,0.5,0.6,False,159,0.5485295353445617,0.5911949685534591,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,6,0.6,0.7,False,185,0.6501489184998177,0.7189189189189189,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,7,0.7,0.8,False,232,0.7505160446824699,0.8189655172413793,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,8,0.8,0.9,False,234,0.851969964738585,0.8290598290598291,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,0,9,0.9,1.0,True,664,0.9578419349279749,0.9593373493975904,0.015825824713748944,0.10196987441569809,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,0,0.0,0.1,False,1444,0.039359540928482824,0.03462603878116344,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,1,0.1,0.2,False,676,0.14862460228642063,0.10650887573964497,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,2,0.2,0.3,False,521,0.2503422217268404,0.15930902111324377,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,3,0.3,0.4,False,521,0.3466686261478175,0.2514395393474088,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,4,0.4,0.5,False,446,0.4491319465931221,0.3071748878923767,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,5,0.5,0.6,False,375,0.5455400226910909,0.3893333333333333,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,6,0.6,0.7,False,243,0.6448184524053409,0.5185185185185185,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,7,0.7,0.8,False,143,0.7449069673364813,0.6643356643356644,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,8,0.8,0.9,False,28,0.8229717718703407,0.8214285714285714,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,1,9,0.9,1.0,True,0,,,0.06743102264151059,0.13495783072901757,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,2,0,0.0,0.1,False,1598,0.03560197348263492,0.052565707133917394,0.05888820831836107,0.12511529984240907,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,2,1,0.1,0.2,False,456,0.1447668190424641,0.25219298245614036,0.05888820831836107,0.12511529984240907,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,2,2,0.2,0.3,False,314,0.2475548546974826,0.35987261146496813,0.05888820831836107,0.12511529984240907,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,2,3,0.3,0.4,False,248,0.3461639191354475,0.46774193548387094,0.05888820831836107,0.12511529984240907,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,2,4,0.4,0.5,False,216,0.44927018963628346,0.625,0.05888820831836107,0.12511529984240907,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
2022,4397,0.6317142743004944,0.3620430049871247,0.7326536497555729,0.7298157834887423,0.00283786626683058,0.015825824713748944,0.10196987441569809,2,5,0.5,0.6,False,200,0.5519348776340485,0.69,0.05888820831836107,0.12511529984240907,0.06743102264151059,0.13495783072901757,0.05888820831836107,0.12511529984240907,0.047381685224540206,False,"Sin alerta según criterio exploratorio; no demuestra probabilidades calibradas, especialmente con muestras pequeñas.",66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25
